Sample Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),Activity
709,-0.194,0.781,-0.079,75,3
710,-0.211,0.818,-0.057,75,3
711,-0.23,0.902,-0.036,75,3
712,-0.22,1.006,-0.042,75,3
713,-0.195,1.1,-0.066,75,3
714,-0.175,1.203,-0.093,75,3
715,-0.142,1.305,-0.141,75,3
716,-0.118,1.377,-0.178,75,3
717,-0.109,1.336,-0.19,75,3
718,-0.082,1.167,-0.168,75,3
719,-0.052,1.029,-0.125,75,3
720,-0.046,0.982,-0.123,75,3
721,-0.065,0.957,-0.131,75,3
722,-0.105,0.925,-0.093,75,3
723,-0.137,0.874,-0.058,75,3
724,-0.163,0.823,-0.041,75,3
725,-0.179,0.824,-0.011,75,3
726,-0.171,0.842,0.001,75,3
727,-0.169,0.839,0.005,75,3
728,-0.181,0.853,0.031,75,3
729,-0.196,0.885,0.06,75,3
730,-0.202,0.934,0.077,75,3
731,-0.199,1.026,0.078,75,3
732,-0.192,1.11,0.073,75,3
733,-0.175,1.146,0.074,75,3
734,-0.18,1.229,0.047,75,3
735,-0.193,1.3,-0.002,75,3
736,-0.175,1.223,-0.023,75,3
737,-0.168,1.102,-0.024,75,3
738,-0.185,1.036,-0.068,75,3
739,-0.176,1.012,-0.143,75,3
740,-0.157,0.989,-0.191,75,3
741,-0.151,0.916,-0.189,75,3
742,-0.161,0.816,-0.167,75,3
743,-0.191,0.732,-0.151,75,3
744,-0.216,0.688,-0.135,75,3
745,-0.233,0.706,-0.125,75,3
746,-0.263,0.789,-0.12,75,3
747,-0.293,0.903,-0.097,75,3
748,-0.287,1.004,-0.079,75,3
749,-0.258,1.096,-0.083,75,3
750,-0.222,1.219,-0.09,75,3
751,-0.165,1.347,-0.102,75,3
752,-0.096,1.422,-0.113,75,3
753,-0.029,1.396,-0.144,75,3
754,0.023,1.234,-0.167,75,3
755,0.032,1.078,-0.151,75,3
756,-0.004,0.993,-0.148,75,3
757,-0.056,0.909,-0.13,75,3
758,-0.104,0.858,-0.08,75,3
759,-0.145,0.837,-0.057,75,3
760,-0.174,0.809,-0.053,75,3
761,-0.192,0.787,-0.025,75,3
762,-0.208,0.807,-0.007,75,3
763,-0.224,0.839,0.004,75,3
764,-0.234,0.86,0.041,75,3
765,-0.233,0.883,0.081,75,3
766,-0.231,0.909,0.109,75,3
767,-0.239,0.942,0.147,75,3
768,-0.245,0.985,0.172,75,3
769,-0.24,1.043,0.153,75,3
770,-0.236,1.132,0.113,75,3
771,-0.24,1.214,0.061,75,3
772,-0.24,1.299,-0.016,75,3
773,-0.225,1.329,-0.073,75,3
774,-0.186,1.223,-0.102,75,3
775,-0.143,1.091,-0.142,75,3
776,-0.13,1.024,-0.197,75,3
777,-0.133,0.973,-0.235,75,3
778,-0.122,0.897,-0.234,75,3
779,-0.112,0.834,-0.192,75,3
780,-0.118,0.788,-0.155,75,3
781,-0.145,0.745,-0.145,75,3
782,-0.178,0.733,-0.134,75,3
783,-0.198,0.778,-0.117,75,3
784,-0.214,0.856,-0.095,75,3
785,-0.232,0.959,-0.069,75,3
786,-0.245,1.062,-0.078,75,3
787,-0.246,1.155,-0.108,75,3
788,-0.217,1.27,-0.143,75,3
789,-0.17,1.369,-0.159,75,3
790,-0.15,1.409,-0.156,75,3
791,-0.131,1.308,-0.158,75,3
792,-0.106,1.129,-0.127,75,3
793,-0.097,1.027,-0.105,75,3
794,-0.085,0.955,-0.11,75,3
795,-0.079,0.891,-0.103,75,3
796,-0.093,0.873,-0.098,75,3
797,-0.112,0.854,-0.094,75,3
798,-0.126,0.825,-0.061,75,3
799,-0.136,0.812,-0.042,75,3
800,-0.157,0.806,-0.029,75,3
801,-0.186,0.81,0.01,75,3
802,-0.197,0.831,0.044,75,3
803,-0.202,0.875,0.07,75,3
804,-0.224,0.93,0.094,75,3
805,-0.235,0.988,0.115,75,3
806,-0.209,1.054,0.121,75,3
807,-0.184,1.151,0.096,75,3
808,-0.195,1.256,0.047,75,3
809,-0.205,1.286,-0.006,75,3
810,-0.187,1.215,-0.036,75,3
811,-0.155,1.103,-0.058,75,3
812,-0.136,1.034,-0.118,75,3
813,-0.145,1.004,-0.179,75,3
814,-0.163,0.95,-0.193,75,3
815,-0.165,0.856,-0.177,75,3
816,-0.173,0.771,-0.158,75,3
817,-0.19,0.731,-0.137,75,3
818,-0.202,0.747,-0.123,75,3
819,-0.217,0.796,-0.125,75,3
820,-0.235,0.852,-0.133,75,3
821,-0.26,0.928,-0.13,75,3
822,-0.27,1.02,-0.119,75,3
823,-0.244,1.155,-0.124,75,3
824,-0.171,1.295,-0.163,75,3
825,-0.104,1.366,-0.18,75,3
826,-0.088,1.395,-0.15,75,3
827,-0.066,1.309,-0.137,75,3
828,-0.036,1.165,-0.132,75,3
829,-0.04,1.075,-0.13,76,3
830,-0.062,0.977,-0.15,76,3
831,-0.083,0.883,-0.136,76,3
832,-0.122,0.836,-0.095,76,3
833,-0.168,0.805,-0.093,76,3
834,-0.199,0.788,-0.086,76,3
835,-0.213,0.796,-0.04,76,3
836,-0.211,0.795,-0.014,76,3
837,-0.214,0.812,-0.013,76,3
838,-0.211,0.865,0.004,76,3
839,-0.197,0.907,0.022,76,3
840,-0.203,0.944,0.043,76,3
841,-0.217,1.007,0.079,76,3
842,-0.198,1.06,0.103,76,3
843,-0.154,1.104,0.086,76,3
844,-0.152,1.179,0.042,76,3
845,-0.187,1.294,-0.024,76,3
846,-0.194,1.335,-0.085,76,3
847,-0.169,1.22,-0.102,76,3
848,-0.164,1.07,-0.132,76,3
849,-0.162,0.996,-0.191,76,3
850,-0.126,0.96,-0.233,76,3
851,-0.097,0.893,-0.229,76,3
852,-0.101,0.822,-0.195,76,3
853,-0.12,0.767,-0.173,76,3
854,-0.148,0.73,-0.162,76,3
855,-0.172,0.735,-0.148,76,3
856,-0.191,0.79,-0.144,76,3
857,-0.217,0.862,-0.146,76,3
858,-0.246,0.943,-0.139,76,3
859,-0.265,1.011,-0.12,76,3
860,-0.262,1.063,-0.108,76,3
861,-0.241,1.161,-0.116,76,3
862,-0.218,1.286,-0.129,76,3
863,-0.176,1.388,-0.147,76,3
864,-0.107,1.393,-0.182,76,3
865,-0.053,1.243,-0.204,76,3
866,-0.033,1.074,-0.183,76,3
867,-0.034,0.989,-0.166,76,3
868,-0.042,0.911,-0.175,76,3
869,-0.059,0.838,-0.145,76,3
870,-0.09,0.835,-0.108,76,3
871,-0.128,0.861,-0.109,76,3
872,-0.146,0.856,-0.088,76,3
873,-0.148,0.83,-0.04,76,3
874,-0.152,0.826,-0.018,76,3
875,-0.15,0.86,-0.015,76,3
876,-0.158,0.898,0.005,76,3
877,-0.186,0.926,0.027,76,3
878,-0.199,0.969,0.041,76,3
879,-0.183,1.013,0.064,76,3
880,-0.164,1.04,0.074,76,3
881,-0.167,1.083,0.072,76,3
882,-0.185,1.165,0.055,76,3
883,-0.195,1.305,-0.018,76,3
884,-0.181,1.377,-0.09,76,3
885,-0.15,1.234,-0.085,76,3
886,-0.127,1.038,-0.061,76,3
887,-0.13,0.971,-0.106,76,3
888,-0.135,0.971,-0.19,76,3
889,-0.118,0.934,-0.221,76,3
890,-0.106,0.88,-0.187,76,3
891,-0.125,0.84,-0.151,76,3
892,-0.143,0.8,-0.141,76,3
893,-0.148,0.759,-0.131,76,3
894,-0.15,0.745,-0.106,76,3
895,-0.169,0.798,-0.078,76,3
896,-0.201,0.886,-0.07,76,3
897,-0.221,0.972,-0.06,76,3
898,-0.219,1.08,-0.047,76,3
899,-0.184,1.182,-0.058,76,3
900,-0.158,1.26,-0.074,76,3
901,-0.152,1.363,-0.111,76,3
902,-0.119,1.405,-0.17,76,3
903,-0.083,1.281,-0.173,76,3
904,-0.077,1.076,-0.122,76,3
905,-0.082,0.94,-0.093,76,3
906,-0.067,0.887,-0.089,76,3
907,-0.064,0.847,-0.082,76,3
908,-0.088,0.827,-0.067,76,3
909,-0.114,0.824,-0.054,76,3
910,-0.133,0.817,-0.038,76,3
911,-0.149,0.82,-0.022,76,3
912,-0.16,0.842,-0.017,76,3
913,-0.158,0.879,-0.009,76,3
914,-0.153,0.925,0.005,76,3
915,-0.166,0.966,0.033,76,3
916,-0.187,1.012,0.073,76,3
917,-0.192,1.058,0.093,76,3
918,-0.177,1.097,0.093,76,3
919,-0.174,1.164,0.062,76,3
920,-0.211,1.256,-0.004,76,3
921,-0.243,1.241,-0.022,76,3
922,-0.194,1.173,-0.039,76,3
923,-0.122,1.141,-0.13,76,3
924,-0.137,1.069,-0.199,76,3
925,-0.166,0.997,-0.216,76,3
926,-0.129,0.94,-0.221,76,3
927,-0.099,0.869,-0.204,76,3
928,-0.125,0.804,-0.162,76,3
929,-0.159,0.77,-0.139,76,3
930,-0.183,0.76,-0.132,76,3
931,-0.213,0.767,-0.108,76,3
932,-0.248,0.797,-0.08,76,3
933,-0.273,0.878,-0.062,76,3
934,-0.269,1.014,-0.063,76,3
935,-0.252,1.137,-0.075,76,3
936,-0.239,1.258,-0.084,76,3
937,-0.193,1.36,-0.1,76,3
938,-0.127,1.363,-0.118,76,3
939,-0.119,1.295,-0.109,76,3
940,-0.112,1.156,-0.1,76,3
941,-0.06,1.02,-0.11,76,3
942,-0.047,0.972,-0.139,76,3
943,-0.075,0.927,-0.176,76,3
944,-0.079,0.866,-0.16,76,3
945,-0.085,0.849,-0.126,76,3
946,-0.114,0.83,-0.112,76,3
947,-0.129,0.798,-0.06,76,3
948,-0.132,0.82,0,76,3
949,-0.143,0.87,0.013,76,3
950,-0.161,0.903,0.031,76,3
951,-0.174,0.934,0.08,76,3
952,-0.194,0.96,0.102,76,3
953,-0.189,0.994,0.102,76,3
954,-0.14,1.077,0.093,76,3
955,-0.092,1.149,0.054,76,3
956,-0.087,1.197,-0.022,76,3
957,-0.132,1.289,-0.106,76,3
958,-0.145,1.283,-0.137,76,3
959,-0.089,1.129,-0.129,76,3
960,-0.108,1.027,-0.156,76,3
961,-0.147,0.98,-0.211,76,3
962,-0.105,0.908,-0.23,76,3
963,-0.072,0.845,-0.209,76,3
964,-0.083,0.806,-0.177,76,3
965,-0.119,0.768,-0.148,76,3
966,-0.148,0.752,-0.127,76,3
967,-0.169,0.782,-0.121,76,3
968,-0.187,0.864,-0.11,76,3
969,-0.212,0.98,-0.085,76,3
970,-0.235,1.059,-0.078,76,3
971,-0.236,1.128,-0.088,76,3
972,-0.21,1.219,-0.093,76,3
973,-0.183,1.259,-0.109,76,3
974,-0.181,1.281,-0.139,76,3
975,-0.184,1.308,-0.166,76,3
976,-0.166,1.236,-0.176,76,3
977,-0.145,1.071,-0.16,76,3
978,-0.13,0.94,-0.138,76,3
979,-0.101,0.892,-0.129,76,3
980,-0.067,0.862,-0.118,76,3
981,-0.057,0.831,-0.107,76,3
982,-0.066,0.807,-0.088,76,3
983,-0.073,0.803,-0.057,76,3
984,-0.082,0.833,-0.035,76,3
985,-0.104,0.869,-0.029,76,3
986,-0.13,0.915,-0.019,76,3
987,-0.154,0.964,0,76,3
988,-0.21,0.987,0.035,76,3
989,-0.268,0.993,0.078,76,3
990,-0.294,1.007,0.122,76,3
991,-0.313,1.062,0.13,76,3
992,-0.321,1.149,0.072,76,3
993,-0.29,1.272,-0.032,76,3
994,-0.249,1.37,-0.119,76,3
995,-0.28,1.354,-0.114,76,3
996,-0.349,1.293,-0.101,76,3
997,-0.323,1.191,-0.135,76,3
998,-0.318,1.077,-0.13,76,3
999,-0.332,0.986,-0.065,76,3
1000,-0.286,0.846,0.017,76,3
1001,-0.346,0.712,0.111,76,3
1002,-0.36,0.611,0.23,76,3
1003,-0.323,0.52,0.317,76,3
1004,-0.37,0.478,0.359,76,3
1005,-0.404,0.493,0.399,76,3
1006,-0.439,0.534,0.434,76,3
1007,-0.482,0.561,0.457,76,3
1008,-0.526,0.566,0.544,76,3
1009,-0.57,0.564,0.658,76,3
1010,-0.582,0.52,0.722,76,3
1011,-0.578,0.423,0.761,76,3
1012,-0.52,0.342,0.726,76,3
1013,-0.465,0.328,0.729,76,3
1014,-0.468,0.362,0.778,76,3
1015,-0.434,0.398,0.764,76,3
1016,-0.485,0.558,0.82,76,3
1017,-0.504,0.668,0.8,76,3
1018,-0.49,0.595,0.735,76,3
1019,-0.526,0.574,0.719,76,3
1020,-0.468,0.6,0.669,76,3
1021,-0.419,0.585,0.683,76,3
1022,-0.413,0.581,0.724,76,3
1023,-0.382,0.592,0.735,76,3
1024,-0.343,0.604,0.683,76,3
1025,-0.359,0.622,0.659,76,3
1026,-0.352,0.617,0.66,76,3
1027,-0.331,0.602,0.663,76,3
1028,-0.329,0.594,0.717,76,3
1029,-0.321,0.581,0.753,76,3
1030,-0.338,0.557,0.732,76,3
1031,-0.345,0.568,0.737,76,3
1032,-0.338,0.533,0.777,76,3
1033,-0.394,0.496,0.761,76,3
1034,-0.457,0.514,0.75,76,3
1035,-0.431,0.505,0.801,76,3
1036,-0.416,0.501,0.771,76,3
1037,-0.453,0.515,0.722,76,3
1038,-0.427,0.528,0.75,76,3
1039,-0.416,0.556,0.714,76,3
1040,-0.425,0.582,0.678,76,3
1041,-0.405,0.605,0.668,76,3
1042,-0.417,0.631,0.604,76,3
1043,-0.401,0.644,0.587,76,3
1044,-0.388,0.64,0.644,76,3
1045,-0.419,0.608,0.636,76,3
1046,-0.448,0.573,0.646,76,3
1047,-0.452,0.552,0.74,76,3
1048,-0.474,0.54,0.748,76,3
1049,-0.488,0.503,0.704,76,3
1050,-0.509,0.485,0.7,76,3
1051,-0.53,0.555,0.702,76,3
1052,-0.539,0.672,0.788,76,3
1053,-0.522,0.728,0.877,76,3
1054,-0.439,0.714,0.786,76,3
1055,-0.398,0.681,0.628,76,3
1056,-0.34,0.619,0.554,76,3
1057,-0.212,0.56,0.572,76,3
1058,-0.047,0.522,0.597,76,3
1059,0.084,0.527,0.588,76,3
1060,0.102,0.572,0.619,76,3
1061,0.049,0.655,0.626,76,3
1062,0.008,0.789,0.432,76,3
1063,-0.038,0.954,0.146,76,3
1064,-0.191,1.093,0.035,76,3
1065,-0.343,1.13,0.063,76,3
1066,-0.405,1.079,0.106,76,3
1067,-0.431,1.057,0.172,76,3
1068,-0.443,1.094,0.179,76,3
1069,-0.429,1.133,0.151,76,3
1070,-0.384,1.242,0.108,76,3
1071,-0.334,1.404,0.015,76,3
1072,-0.283,1.392,-0.038,76,3
1073,-0.184,1.21,-0.071,76,3
1074,-0.1,1.12,-0.146,76,3
1075,-0.09,1.09,-0.256,76,3
1076,-0.071,0.968,-0.331,76,3
1077,-0.045,0.866,-0.293,76,3
1078,-0.062,0.844,-0.219,76,3
1079,-0.099,0.807,-0.192,76,3
1080,-0.133,0.721,-0.159,76,3
1081,-0.176,0.703,-0.093,76,3
1082,-0.211,0.747,-0.044,76,3
1083,-0.253,0.863,-0.028,76,3
1084,-0.278,1.078,-0.053,76,3
1085,-0.239,1.284,-0.139,76,3
1086,-0.159,1.423,-0.225,76,3
1087,-0.141,1.449,-0.239,76,3
1088,-0.159,1.324,-0.21,76,3
1089,-0.129,1.14,-0.184,76,3
1090,-0.093,1.052,-0.192,76,3
1091,-0.064,1.027,-0.219,76,3
1092,-0.056,1,-0.22,76,3
1093,-0.084,0.976,-0.204,76,3
1094,-0.128,0.918,-0.175,76,3
1095,-0.169,0.859,-0.117,76,3
1096,-0.202,0.83,-0.053,76,3
1097,-0.232,0.816,-0.025,76,3
1098,-0.251,0.819,-0.021,76,3
1099,-0.262,0.844,-0.002,76,3
1100,-0.281,0.889,0.033,76,3
1101,-0.29,0.929,0.058,76,3
1102,-0.271,0.953,0.066,76,3
1103,-0.245,1.014,0.069,76,3
1104,-0.231,1.124,0.039,76,3
1105,-0.232,1.27,-0.037,76,3
1106,-0.233,1.38,-0.1,76,3
1107,-0.189,1.363,-0.143,76,3
1108,-0.129,1.232,-0.167,76,3
1109,-0.108,1.108,-0.158,76,3
1110,-0.101,1.035,-0.157,76,3
1111,-0.1,0.945,-0.148,76,3
1112,-0.108,0.854,-0.128,76,3
1113,-0.132,0.786,-0.113,76,3
1114,-0.177,0.729,-0.097,76,3
1115,-0.226,0.691,-0.074,76,3
1116,-0.275,0.698,-0.041,76,3
1117,-0.338,0.758,-0.011,76,3
1118,-0.405,0.84,0.011,76,3
1119,-0.443,0.936,0.017,76,3
1120,-0.42,1.053,-0.01,76,3
1121,-0.351,1.191,-0.06,76,3
1122,-0.273,1.292,-0.112,76,3
1123,-0.232,1.308,-0.146,76,3
1124,-0.205,1.221,-0.128,76,3
1125,-0.133,1.096,-0.062,76,3
1126,-0.068,1.024,-0.014,76,3
1127,-0.055,0.975,-0.018,76,3
1128,-0.078,0.924,-0.028,76,3
1129,-0.115,0.898,-0.02,76,3
1130,-0.144,0.868,-0.02,76,3
1131,-0.174,0.83,-0.023,76,3
1132,-0.201,0.817,-0.015,76,3
1133,-0.219,0.83,-0.001,76,3
1134,-0.23,0.857,0.019,76,3
1135,-0.243,0.887,0.043,76,3
1136,-0.256,0.926,0.073,76,3
1137,-0.266,0.963,0.1,76,3
1138,-0.25,0.982,0.112,76,3
1139,-0.21,0.996,0.102,76,3
1140,-0.194,1.058,0.073,76,3
1141,-0.208,1.202,0.016,76,3
1142,-0.207,1.311,-0.039,76,3
1143,-0.18,1.26,-0.047,76,3
1144,-0.125,1.166,-0.061,76,3
1145,-0.095,1.113,-0.104,76,3
1146,-0.125,1.055,-0.132,76,3
1147,-0.144,1.01,-0.153,76,3
1148,-0.136,0.956,-0.162,76,3
1149,-0.141,0.855,-0.142,76,3
1150,-0.168,0.76,-0.107,76,3
1151,-0.194,0.71,-0.078,76,3
1152,-0.217,0.709,-0.068,76,3
1153,-0.25,0.753,-0.052,76,3
1154,-0.285,0.819,-0.027,76,3
1155,-0.323,0.926,-0.03,76,3
1156,-0.365,1.116,-0.056,76,3
1157,-0.373,1.317,-0.076,76,3
1158,-0.301,1.349,-0.099,76,3
1159,-0.232,1.301,-0.101,76,3
1160,-0.201,1.302,-0.125,76,3
1161,-0.121,1.216,-0.162,76,3
1162,-0.054,1.084,-0.14,76,3
1163,-0.047,1,-0.104,76,3
1164,-0.047,0.901,-0.072,76,3
1165,-0.061,0.808,-0.019,76,3
1166,-0.099,0.774,0.013,76,3
1167,-0.138,0.766,0.011,76,3
1168,-0.163,0.77,0.023,76,3
1169,-0.153,0.803,0.026,76,3
1170,-0.138,0.858,0.018,76,3
1171,-0.141,0.916,0.025,76,3
1172,-0.142,0.954,0.044,76,3
1173,-0.144,0.97,0.075,76,3
1174,-0.164,0.983,0.104,76,3
1175,-0.189,0.997,0.117,76,3
1176,-0.203,1.017,0.128,76,3
1177,-0.214,1.084,0.109,76,3
1178,-0.205,1.207,0.023,76,3
1179,-0.177,1.34,-0.074,76,3
1180,-0.152,1.356,-0.11,76,3
1181,-0.125,1.198,-0.106,76,3
1182,-0.112,1.044,-0.109,76,3
1183,-0.117,0.98,-0.124,76,3
1184,-0.122,0.915,-0.144,76,3
1185,-0.13,0.848,-0.137,76,3
1186,-0.162,0.821,-0.115,76,3
1187,-0.264,0.831,-0.113,76,3
1188,-0.297,0.831,-0.1,76,3
1189,-0.208,0.809,-0.064,76,3
1190,-0.197,0.814,-0.056,76,3
1191,-0.28,0.895,-0.064,76,3
1192,-0.304,1.029,-0.038,76,3
1193,-0.207,1.1,-0.02,76,3
1194,-0.116,1.115,-0.041,76,3
1195,-0.115,1.178,-0.103,76,3
1196,-0.143,1.244,-0.165,76,3
1197,-0.147,1.257,-0.164,76,3
1198,-0.149,1.235,-0.144,76,3
1199,-0.138,1.136,-0.136,76,3
1200,-0.108,1.013,-0.103,76,3
1201,-0.086,0.942,-0.066,76,3
1202,-0.081,0.894,-0.065,76,3
1203,-0.091,0.861,-0.054,76,3
1204,-0.077,0.843,-0.023,76,3
1205,-0.041,0.824,-0.014,76,3
1206,-0.021,0.819,-0.018,76,3
1207,-0.017,0.839,-0.01,76,3
1208,-0.02,0.873,0.008,76,3
1209,-0.047,0.91,0.041,76,3
1210,-0.097,0.948,0.075,76,3
1211,-0.147,0.978,0.098,76,3
1212,-0.165,0.985,0.106,76,3
1213,-0.171,1.048,0.083,76,3
1214,-0.18,1.224,0.004,76,3
1215,-0.161,1.377,-0.083,76,3
1216,-0.093,1.337,-0.111,76,3
1217,-0.022,1.189,-0.128,76,3
1218,-0.006,1.103,-0.17,76,3
1219,-0.003,1.042,-0.204,76,3
1220,0,0.959,-0.211,76,3
1221,-0.028,0.89,-0.181,76,3
1222,-0.069,0.842,-0.153,76,3
1223,-0.103,0.793,-0.138,76,3
1224,-0.154,0.778,-0.118,76,3
1225,-0.216,0.8,-0.1,76,3
1226,-0.257,0.854,-0.082,76,3
1227,-0.269,0.93,-0.07,76,3
1228,-0.271,0.974,-0.06,76,3
1229,-0.291,1.021,-0.043,76,3
1230,-0.302,1.125,-0.048,76,3
1231,-0.281,1.225,-0.095,76,3
1232,-0.268,1.281,-0.128,76,3
1233,-0.273,1.283,-0.115,76,3
1234,-0.331,1.233,-0.105,76,3
1235,-0.323,1.132,-0.024,76,3
1236,-0.237,0.983,0.067,76,3
1237,-0.178,0.844,0.065,76,3
1238,-0.112,0.766,0.049,76,3
1239,-0.113,0.768,0.034,76,3
1240,-0.164,0.813,-0.001,76,3
1241,-0.19,0.841,-0.025,76,3
1242,-0.184,0.826,0.006,76,3
1243,-0.18,0.812,0.058,76,3
1244,-0.225,0.833,0.092,76,3
1245,-0.307,0.882,0.101,76,3
1246,-0.389,0.935,0.117,76,3
1247,-0.43,0.971,0.14,76,3
1248,-0.43,0.984,0.143,76,3
1249,-0.403,1.02,0.135,76,3
1250,-0.347,1.102,0.089,76,3
1251,-0.297,1.213,-0.012,76,3
1252,-0.274,1.278,-0.089,76,3
1253,-0.254,1.203,-0.078,76,3
1254,-0.221,1.066,-0.051,76,3
1255,-0.198,0.952,-0.075,76,3
1256,-0.201,0.85,-0.101,76,3
1257,-0.204,0.791,-0.109,76,3
1258,-0.215,0.781,-0.126,76,3
1259,-0.229,0.778,-0.14,76,3
1260,-0.237,0.784,-0.131,76,3
1261,-0.24,0.82,-0.123,76,3
1262,-0.242,0.853,-0.129,76,3
1263,-0.252,0.863,-0.125,76,3
1264,-0.275,0.9,-0.113,76,3
1265,-0.297,0.955,-0.107,76,3
1266,-0.3,0.983,-0.102,76,3
1267,-0.3,1.009,-0.098,76,3
1268,-0.308,1.057,-0.101,76,3
1269,-0.311,1.146,-0.099,76,3
1270,-0.288,1.243,-0.087,76,3
1271,-0.213,1.301,-0.089,76,3
1272,-0.104,1.336,-0.148,76,3
1273,-0.027,1.359,-0.23,76,3
1274,0.055,1.263,-0.257,76,3
1275,0.152,1.083,-0.229,76,3
1276,0.166,0.956,-0.18,76,3
1277,0.122,0.872,-0.136,76,3
1278,0.069,0.834,-0.102,76,3
1279,-0.003,0.82,-0.059,76,3
1280,-0.081,0.815,-0.025,76,3
1281,-0.153,0.83,-0.014,76,3
1282,-0.204,0.85,0.001,76,3
1283,-0.227,0.884,0.029,76,3
1284,-0.234,0.923,0.067,76,3
1285,-0.238,0.953,0.105,76,3
1286,-0.176,0.97,0.124,76,3
1287,-0.037,0.937,0.139,76,3
1288,-0.09,1.013,0.144,76,3
1289,-0.19,1.219,0.035,76,3
1290,-0.088,1.358,-0.151,76,3
1291,0.05,1.343,-0.231,76,3
1292,0.075,1.201,-0.204,76,3
1293,-0.02,1.086,-0.209,76,3
1294,-0.066,1.012,-0.255,76,3
1295,-0.033,0.932,-0.248,76,3
1296,-0.016,0.886,-0.215,76,3
1297,-0.046,0.88,-0.218,76,3
1298,-0.087,0.886,-0.224,76,3
1299,-0.106,0.877,-0.206,76,3
1300,-0.126,0.841,-0.176,76,3
1301,-0.162,0.815,-0.146,76,3
1302,-0.192,0.817,-0.131,76,3
1303,-0.214,0.852,-0.116,76,3
1304,-0.231,0.93,-0.095,76,3
1305,-0.236,1.046,-0.102,76,3
1306,-0.244,1.181,-0.12,76,3
1307,-0.241,1.293,-0.142,76,3
1308,-0.199,1.383,-0.161,76,3
1309,-0.154,1.404,-0.181,76,3
1310,-0.1,1.255,-0.195,76,3
1311,-0.041,1.067,-0.166,76,3
1312,-0.013,0.967,-0.151,76,3
1313,0.006,0.898,-0.162,76,3
1314,0.005,0.858,-0.142,76,3
1315,-0.023,0.851,-0.12,76,3
1316,-0.05,0.851,-0.117,76,3
1317,-0.069,0.854,-0.098,76,3
1318,-0.088,0.853,-0.085,76,3
1319,-0.113,0.843,-0.072,76,3
1320,-0.137,0.851,-0.036,76,3
1321,-0.168,0.88,-0.007,76,3
1322,-0.191,0.922,0.017,76,3
1323,-0.165,0.957,0.052,76,3
1324,-0.133,0.994,0.082,76,3
1325,-0.136,1.068,0.083,76,3
1326,-0.125,1.138,0.046,76,3
1327,-0.114,1.215,-0.013,76,3
1328,-0.149,1.312,-0.089,76,3
1329,-0.184,1.279,-0.129,76,3
1330,-0.199,1.139,-0.126,76,3
1331,-0.212,1.073,-0.152,76,3
1332,-0.217,1.044,-0.197,76,3
1333,-0.221,0.981,-0.208,76,3
1334,-0.224,0.926,-0.172,76,3
1335,-0.224,0.879,-0.142,76,3
1336,-0.226,0.824,-0.138,76,3
1337,-0.233,0.792,-0.121,76,3
1338,-0.237,0.78,-0.1,76,3
1339,-0.239,0.789,-0.095,76,3
1340,-0.244,0.826,-0.105,76,3
1341,-0.283,0.88,-0.114,76,3
1342,-0.335,0.952,-0.082,76,3
1343,-0.361,1.059,-0.035,76,3
1344,-0.361,1.163,-0.039,76,3
1345,-0.305,1.272,-0.096,76,3
1346,-0.251,1.35,-0.152,76,3
1347,-0.247,1.278,-0.165,76,3
1348,-0.231,1.136,-0.152,76,3
1349,-0.22,1.056,-0.123,76,3
1350,-0.219,1.024,-0.124,76,3
1351,-0.224,0.976,-0.168,76,3
1352,-0.279,0.944,-0.155,76,3
1353,-0.364,0.944,-0.105,76,3
1354,-0.446,0.945,-0.084,76,3
1355,-0.494,0.948,-0.038,76,3
1356,-0.46,0.943,-0.024,76,3
1357,-0.434,0.924,-0.034,76,3
1358,-0.456,0.911,0.004,76,3
1359,-0.488,0.881,0.066,76,3
1360,-0.539,0.83,0.104,76,3
1361,-0.579,0.732,0.127,76,3
1362,-0.648,0.595,0.178,76,3
1363,-0.72,0.491,0.23,76,3
1364,-0.812,0.453,0.199,76,3
1365,-0.983,0.54,0.081,76,3
1366,-1.144,0.673,0.018,76,3
1367,-1.22,0.732,0.079,76,3
1368,-1.191,0.729,0.162,76,3
1369,-1.117,0.683,0.193,76,3
1370,-1.052,0.663,0.194,76,3
1371,-0.942,0.655,0.137,76,3
1372,-0.783,0.551,0.062,76,3
1373,-0.688,0.4,0.058,76,3
1374,-0.635,0.253,0.06,76,3
1375,-0.588,0.115,0.043,76,3
1376,-0.636,0.033,0.112,76,3
1377,-0.737,-0.016,0.213,76,3
1378,-0.819,-0.054,0.261,76,3
1379,-0.912,-0.058,0.336,76,3
1380,-0.959,0.018,0.388,76,3
1381,-0.927,0.17,0.277,76,3
1382,-0.8,0.328,0.074,76,3
1383,-0.608,0.495,-0.052,76,3
1384,-0.607,0.692,-0.039,76,3
1385,-0.799,0.824,0.043,76,3
1386,-0.958,0.846,0.108,76,3
1387,-1.029,0.853,0.117,76,3
1388,-1.123,0.837,0.083,76,3
1389,-1.163,0.761,0.122,76,3
1390,-1.067,0.677,0.183,76,3
1391,-0.951,0.617,0.2,76,3
1392,-0.849,0.589,0.239,76,3
1393,-0.777,0.61,0.28,76,3
1394,-0.711,0.649,0.295,76,3
1395,-0.65,0.672,0.313,76,3
1396,-0.649,0.658,0.353,76,3
1397,-0.664,0.622,0.363,76,3
1398,-0.674,0.602,0.349,76,3
