Sample Count,Green1 Count,Green2 Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),HR Confidence (%),Activity
1941,159055,261095,-0.419,0.75,0.097,75,11,WALK
1942,158928,260950,-0.416,0.74,0.108,75,11,WALK
1943,158856,260760,-0.411,0.784,0.121,75,11,WALK
1944,158790,260595,-0.404,0.884,0.112,75,11,WALK
1945,158615,260551,-0.396,1.031,0.088,75,11,WALK
1946,158431,260538,-0.378,1.135,0.088,75,11,WALK
1947,158353,260571,-0.356,1.092,0.131,75,11,WALK
1948,158251,260538,-0.342,0.997,0.172,75,11,WALK
1949,158404,260627,-0.328,0.958,0.159,75,11,WALK
1950,158591,260639,-0.313,0.965,0.128,75,11,WALK
1951,158522,260752,-0.311,0.97,0.119,75,11,WALK
1952,158431,260912,-0.332,0.955,0.128,75,11,WALK
1953,158391,260746,-0.357,0.928,0.138,75,11,WALK
1954,158260,260410,-0.371,0.904,0.149,75,11,WALK
1955,158147,260246,-0.366,0.904,0.166,75,11,WALK
1956,157896,259908,-0.355,0.912,0.189,75,11,WALK
1957,157702,259593,-0.351,0.901,0.219,75,11,WALK
1958,157568,259488,-0.346,0.885,0.245,75,11,WALK
1959,157338,259165,-0.344,0.896,0.252,76,11,WALK
1960,157100,258761,-0.349,0.941,0.246,76,11,WALK
1961,156959,258433,-0.357,1.015,0.242,76,11,WALK
1962,156991,258296,-0.367,1.115,0.236,76,11,WALK
1963,156926,258289,-0.372,1.191,0.224,76,11,WALK
1964,156708,258277,-0.358,1.169,0.196,76,11,WALK
1965,156511,258133,-0.337,1.078,0.152,76,11,WALK
1966,156476,257897,-0.356,1.026,0.12,76,11,WALK
1967,157028,257948,-0.404,1.032,0.099,76,11,WALK
1968,157225,258066,-0.409,1.019,0.077,76,11,WALK
1969,156846,258140,-0.375,0.967,0.062,76,11,WALK
1970,156614,258016,-0.362,0.927,0.053,76,11,WALK
1971,156731,257913,-0.371,0.904,0.047,76,11,WALK
1972,156817,257710,-0.388,0.881,0.061,76,11,WALK
1973,156843,257628,-0.414,0.85,0.086,76,11,WALK
1974,156845,257560,-0.422,0.815,0.104,76,11,WALK
1975,156638,257297,-0.41,0.788,0.117,76,11,WALK
1976,156460,256993,-0.398,0.78,0.13,76,11,WALK
1977,156415,256837,-0.38,0.799,0.135,76,11,WALK
1978,156373,256845,-0.351,0.863,0.122,76,11,WALK
1979,156318,256833,-0.327,0.977,0.101,76,11,WALK
1980,156349,256878,-0.318,1.067,0.086,76,11,WALK
1981,156365,257064,-0.332,1.036,0.132,76,11,WALK
1982,156324,257173,-0.334,0.968,0.194,76,11,WALK
1983,156384,257083,-0.315,0.985,0.179,76,11,WALK
1984,156317,257045,-0.308,1.049,0.148,76,11,WALK
1985,156249,257176,-0.317,1.067,0.166,76,11,WALK
1986,156205,257214,-0.336,1.021,0.192,76,11,WALK
1987,156050,257108,-0.339,0.961,0.186,76,11,WALK
1988,155903,256863,-0.325,0.923,0.172,76,11,WALK
1989,155996,256742,-0.309,0.909,0.181,76,11,WALK
1990,155947,256540,-0.294,0.888,0.203,76,11,WALK
1991,155829,256324,-0.291,0.856,0.223,76,11,WALK
1992,155789,256145,-0.296,0.845,0.236,76,11,WALK
1993,155661,256049,-0.307,0.864,0.249,76,11,WALK
1994,155618,256066,-0.323,0.888,0.254,76,11,WALK
1995,155678,256007,-0.343,0.917,0.252,76,11,WALK
1996,155655,256035,-0.361,0.98,0.25,76,11,WALK
1997,155675,256108,-0.373,1.071,0.246,76,11,WALK
1998,155610,256125,-0.369,1.095,0.233,76,11,WALK
1999,155241,255986,-0.362,1.062,0.207,76,12,WALK
2000,155083,255794,-0.372,1.076,0.175,76,12,WALK
2001,155288,255767,-0.387,1.127,0.136,76,12,WALK
2002,155498,255976,-0.372,1.134,0.095,76,12,WALK
2003,155413,256075,-0.339,1.081,0.078,76,12,WALK
2004,155354,255920,-0.333,1.002,0.085,76,12,WALK
2005,155229,255610,-0.354,0.922,0.094,76,12,WALK
2006,155080,255365,-0.373,0.867,0.1,76,12,WALK
2007,155119,255259,-0.378,0.833,0.111,76,12,WALK
2008,155145,255240,-0.378,0.806,0.121,76,12,WALK
2009,155019,255108,-0.382,0.786,0.122,77,12,WALK
2010,155020,255002,-0.387,0.782,0.124,77,12,WALK
2011,155017,254947,-0.388,0.791,0.134,77,12,WALK
2012,154974,254886,-0.382,0.827,0.139,77,12,WALK
2013,155020,254938,-0.359,0.913,0.13,77,12,WALK
2014,154975,255076,-0.324,1.038,0.11,77,12,WALK
2015,154803,255207,-0.297,1.111,0.106,77,12,WALK
2016,154781,255286,-0.285,1.091,0.116,77,12,WALK
2017,154790,255166,-0.28,1.048,0.111,77,12,WALK
2018,154850,255103,-0.268,1.025,0.098,77,12,WALK
2019,155099,255354,-0.257,1.002,0.107,77,12,WALK
2020,155019,255492,-0.258,0.955,0.126,77,12,WALK
2021,154775,255222,-0.277,0.894,0.135,77,12,WALK
2022,154711,254913,-0.303,0.844,0.151,77,12,WALK
2023,154634,254728,-0.323,0.83,0.179,77,12,WALK
2024,154663,254734,-0.344,0.849,0.204,77,12,WALK
2025,154698,254723,-0.365,0.876,0.231,77,12,WALK
2026,154554,254624,-0.375,0.892,0.26,77,12,WALK
2027,154451,254572,-0.374,0.901,0.278,77,12,WALK
2028,154288,254468,-0.365,0.918,0.281,77,12,WALK
2029,154087,254315,-0.357,0.956,0.272,77,12,WALK
2030,153978,254333,-0.369,1.048,0.258,77,12,WALK
2031,153700,254312,-0.399,1.175,0.246,77,12,WALK
2032,153369,254039,-0.411,1.209,0.232,77,12,WALK
2033,153190,253362,-0.397,1.134,0.199,77,12,WALK
2034,153506,253547,-0.39,1.078,0.158,77,12,WALK
2035,153791,254153,-0.393,1.069,0.12,77,12,WALK
2036,153797,254668,-0.379,1.049,0.091,77,12,WALK
2037,153795,254831,-0.345,1.013,0.082,77,12,WALK
2038,153749,254835,-0.324,0.972,0.079,77,12,WALK
2039,153872,254864,-0.332,0.924,0.069,77,11,WALK
2040,154164,254941,-0.336,0.874,0.058,77,11,WALK
2041,154156,254879,-0.321,0.826,0.056,77,11,WALK
2042,153927,254500,-0.307,0.795,0.056,77,11,WALK
2043,153774,253924,-0.311,0.797,0.06,77,11,WALK
2044,153636,253351,-0.315,0.826,0.075,77,11,WALK
2045,153573,253509,-0.298,0.867,0.092,77,11,WALK
2046,153562,253906,-0.267,0.957,0.092,77,11,WALK
2047,153422,254316,-0.246,1.114,0.077,77,11,WALK
2048,153383,254578,-0.253,1.191,0.088,77,11,WALK
2049,153727,254936,-0.264,1.121,0.139,78,11,WALK
2050,153781,254846,-0.248,1.034,0.177,78,11,WALK
2051,153693,254397,-0.213,0.986,0.17,78,11,WALK
2052,153630,254409,-0.199,0.954,0.149,78,11,WALK
2053,153575,254521,-0.228,0.926,0.141,78,11,WALK
2054,153492,254457,-0.273,0.892,0.145,78,11,WALK
2055,153491,254213,-0.317,0.861,0.15,78,11,WALK
2056,153444,254093,-0.347,0.872,0.152,78,11,WALK
2057,153470,254055,-0.354,0.917,0.159,78,11,WALK
2058,153496,254025,-0.355,0.932,0.187,78,11,WALK
2059,153443,254045,-0.351,0.904,0.223,78,11,WALK
2060,153246,253833,-0.343,0.881,0.243,78,11,WALK
2061,153172,253690,-0.348,0.898,0.243,78,11,WALK
2062,153006,253567,-0.36,0.966,0.236,78,11,WALK
2063,152784,253508,-0.374,1.095,0.235,78,11,WALK
2064,152360,253356,-0.391,1.224,0.234,78,11,WALK
2065,151824,252923,-0.392,1.261,0.215,78,11,WALK
2066,151888,252646,-0.375,1.194,0.179,78,11,WALK
2067,152270,252401,-0.375,1.107,0.146,78,11,WALK
2068,152370,252329,-0.411,1.062,0.117,78,11,WALK
2069,152300,252586,-0.432,1.029,0.084,78,11,WALK
2070,152264,252639,-0.411,0.985,0.062,78,11,WALK
2071,152351,252762,-0.385,0.935,0.053,78,11,WALK
2072,152315,252581,-0.378,0.883,0.043,78,11,WALK
2073,152326,252433,-0.385,0.841,0.027,78,11,WALK
2074,152110,252126,-0.387,0.817,0.019,78,11,WALK
2075,152052,251930,-0.379,0.796,0.023,78,11,WALK
2076,152107,251862,-0.372,0.783,0.028,78,11,WALK
2077,152088,251758,-0.374,0.81,0.042,78,11,WALK
2078,152181,251893,-0.352,0.876,0.062,78,11,WALK
2079,152275,252162,-0.293,0.973,0.059,78,11,WALK
2080,152074,252354,-0.234,1.119,0.031,78,11,WALK
2081,151709,252228,-0.197,1.221,0.036,78,11,WALK
2082,151711,251991,-0.166,1.19,0.088,78,11,WALK
2083,151817,251694,-0.119,1.105,0.12,78,11,WALK
2084,152057,251787,-0.086,1.048,0.105,78,11,WALK
2085,151937,252273,-0.106,1.011,0.102,78,11,WALK
2086,151747,252616,-0.163,0.97,0.135,78,11,WALK
2087,151592,252682,-0.218,0.931,0.171,78,11,WALK
2088,151524,252578,-0.256,0.906,0.196,78,11,WALK
2089,151380,252346,-0.269,0.888,0.212,78,10,WALK
2090,151237,252125,-0.27,0.88,0.236,78,10,WALK
2091,151221,251887,-0.282,0.875,0.275,78,10,WALK
2092,151089,251634,-0.299,0.854,0.309,78,10,WALK
2093,151064,251536,-0.31,0.824,0.329,78,10,WALK
2094,151099,251390,-0.307,0.837,0.327,78,10,WALK
2095,150962,251025,-0.296,0.904,0.298,78,10,WALK
2096,150924,250879,-0.292,1.032,0.257,78,10,WALK
2097,150889,250885,-0.315,1.181,0.222,78,10,WALK
2098,150421,250650,-0.344,1.209,0.192,78,10,WALK
2099,150052,250368,-0.347,1.115,0.173,79,11,WALK
2100,150275,250247,-0.357,1.035,0.16,79,11,WALK
2101,150640,249859,-0.386,1.011,0.146,79,11,WALK
2102,150874,250043,-0.384,1.007,0.148,79,11,WALK
2103,150772,250487,-0.354,1.002,0.156,79,11,WALK
2104,150496,250572,-0.349,0.995,0.153,79,11,WALK
2105,150637,250812,-0.376,0.977,0.138,79,11,WALK
2106,150849,250803,-0.41,0.941,0.127,79,11,WALK
2107,150871,250731,-0.433,0.892,0.127,79,11,WALK
2108,150789,250633,-0.444,0.841,0.125,79,11,WALK
2109,150597,250339,-0.452,0.792,0.12,79,11,WALK
2110,150386,249855,-0.456,0.753,0.122,79,11,WALK
2111,150258,249432,-0.456,0.741,0.128,79,11,WALK
2112,150200,249140,-0.446,0.78,0.133,79,11,WALK
2113,150055,248994,-0.423,0.881,0.112,79,11,WALK
2114,149984,249183,-0.394,1.043,0.065,79,11,WALK
2115,149953,249489,-0.381,1.171,0.051,79,11,WALK
2116,150008,249554,-0.377,1.14,0.115,79,11,WALK
2117,149912,249484,-0.341,1.023,0.186,79,11,WALK
2118,149914,249585,-0.297,0.971,0.185,79,11,WALK
2119,149783,249697,-0.276,0.978,0.162,79,11,WALK
2120,149568,249573,-0.279,0.981,0.18,79,11,WALK
2121,149460,249264,-0.306,0.958,0.217,79,11,WALK
2122,149437,249074,-0.34,0.928,0.221,79,11,WALK
2123,149386,248884,-0.354,0.915,0.2,79,11,WALK
2124,149388,248539,-0.347,0.914,0.181,79,11,WALK
2125,149267,248294,-0.356,0.903,0.184,79,11,WALK
2126,149118,248194,-0.364,0.88,0.226,79,11,WALK
2127,149067,248080,-0.357,0.855,0.277,79,11,WALK
2128,148933,247988,-0.346,0.844,0.305,79,11,WALK
2129,148838,247898,-0.329,0.854,0.307,79,11,WALK
2130,148853,247776,-0.308,0.9,0.293,79,11,WALK
2131,148654,247787,-0.317,1.038,0.283,79,11,WALK
2132,148240,247685,-0.341,1.142,0.27,79,11,WALK
2133,148076,247521,-0.33,1.119,0.225,79,11,WALK
2134,148201,247262,-0.312,1.111,0.167,79,11,WALK
2135,148594,247253,-0.328,1.146,0.117,79,11,WALK
2136,148853,247281,-0.34,1.145,0.076,79,11,WALK
2137,148607,247482,-0.324,1.094,0.052,79,11,WALK
2138,148262,247334,-0.31,1.025,0.044,79,11,WALK
2139,148038,247026,-0.302,0.947,0.052,80,11,WALK
2140,147887,246747,-0.3,0.865,0.085,80,11,WALK
2141,147807,246492,-0.304,0.812,0.112,80,11,WALK
2142,147773,246348,-0.317,0.786,0.121,80,11,WALK
2143,147696,246195,-0.341,0.776,0.14,80,11,WALK
2144,147543,245992,-0.371,0.781,0.159,80,11,WALK
2145,147571,245877,-0.403,0.798,0.175,80,11,WALK
2146,147485,245777,-0.417,0.839,0.197,80,11,WALK
2147,147356,245720,-0.398,0.938,0.197,80,11,WALK
2148,147276,245810,-0.367,1.072,0.159,80,11,WALK
2149,147164,245865,-0.341,1.172,0.125,80,11,WALK
2150,147127,245770,-0.314,1.145,0.144,80,11,WALK
2151,147165,245702,-0.29,1.019,0.186,80,11,WALK
2152,146995,245655,-0.263,0.944,0.18,80,11,WALK
2153,146741,245445,-0.238,0.949,0.136,80,11,WALK
2154,146545,245141,-0.241,0.967,0.118,80,11,WALK
2155,146357,244827,-0.27,0.968,0.128,80,11,WALK
2156,146210,244528,-0.301,0.949,0.134,80,11,WALK
2157,146211,244423,-0.325,0.922,0.134,80,11,WALK
2158,146125,244330,-0.338,0.9,0.134,80,11,WALK
2159,146088,244289,-0.348,0.883,0.146,80,11,WALK
2160,146200,244369,-0.362,0.873,0.176,80,11,WALK
2161,146138,244446,-0.372,0.869,0.211,80,11,WALK
2162,146041,244474,-0.368,0.877,0.238,80,11,WALK
2163,146025,244307,-0.352,0.911,0.246,80,11,WALK
2164,146047,244300,-0.339,0.969,0.245,80,11,WALK
2165,145842,244366,-0.343,1.066,0.246,80,11,WALK
2166,145337,244094,-0.355,1.145,0.245,80,11,WALK
2167,144922,243652,-0.356,1.141,0.223,80,11,WALK
2168,144951,243377,-0.354,1.105,0.181,80,11,WALK
2169,145066,242982,-0.36,1.08,0.145,80,11,WALK
2170,144817,242667,-0.353,1.061,0.123,80,11,WALK
2171,144604,242761,-0.328,1.036,0.11,80,11,WALK
2172,144574,242828,-0.312,0.992,0.099,80,11,WALK
2173,144646,242905,-0.311,0.939,0.089,80,11,WALK
2174,144650,242842,-0.311,0.886,0.089,80,11,WALK
2175,144636,242815,-0.311,0.839,0.104,80,11,WALK
2176,144516,242669,-0.31,0.805,0.128,80,11,WALK
2177,144379,242499,-0.306,0.787,0.147,80,11,WALK
2178,144364,242186,-0.307,0.794,0.162,80,11,WALK
2179,144407,242015,-0.314,0.831,0.182,80,11,WALK
2180,144517,242278,-0.308,0.878,0.196,80,11,WALK
2181,144314,242279,-0.273,0.945,0.176,80,11,WALK
2182,143826,242093,-0.227,1.066,0.118,80,11,WALK
2183,143563,241989,-0.199,1.168,0.063,80,11,WALK
2184,143595,241799,-0.196,1.15,0.058,80,11,WALK
2185,143582,241710,-0.21,1.076,0.074,80,11,WALK
2186,143617,241867,-0.214,1.032,0.067,80,11,WALK
2187,143527,241882,-0.213,1.003,0.062,80,11,WALK
2188,143382,241810,-0.226,0.963,0.086,80,11,WALK
2189,143250,241559,-0.249,0.91,0.125,81,11,WALK
2190,143383,241406,-0.273,0.862,0.164,81,11,WALK
2191,143295,241228,-0.296,0.851,0.19,81,11,WALK
2192,143269,241251,-0.325,0.885,0.211,81,11,WALK
2193,143230,241212,-0.349,0.932,0.237,81,11,WALK
2194,143158,241231,-0.348,0.959,0.272,81,11,WALK
2195,143093,241243,-0.318,0.944,0.3,81,11,WALK
2196,142943,240938,-0.294,0.917,0.296,81,11,WALK
2197,142829,240737,-0.293,0.922,0.271,81,11,WALK
2198,142705,240701,-0.298,0.972,0.246,81,11,WALK
2199,142610,240754,-0.317,1.074,0.237,81,11,WALK
2200,142430,240647,-0.348,1.178,0.241,81,11,WALK
2201,142384,240443,-0.352,1.186,0.216,81,11,WALK
2202,142455,240278,-0.339,1.125,0.157,81,11,WALK
2203,142448,240371,-0.343,1.086,0.097,81,11,WALK
2204,142273,240330,-0.354,1.076,0.053,81,11,WALK
2205,142240,240141,-0.336,1.048,0.036,81,11,WALK
2206,142356,240123,-0.302,0.988,0.043,81,11,WALK
2207,142403,240155,-0.29,0.923,0.054,81,11,WALK
2208,142605,240407,-0.3,0.87,0.055,81,11,WALK
2209,142774,240886,-0.322,0.837,0.061,81,11,WALK
2210,143180,241630,-0.346,0.822,0.078,81,11,WALK
2211,143784,242466,-0.365,0.819,0.1,81,11,WALK
2212,144328,243276,-0.379,0.817,0.123,81,11,WALK
2213,144735,243935,-0.387,0.809,0.142,81,11,WALK
2214,144543,243669,-0.391,0.808,0.163,81,11,WALK
2215,144286,243381,-0.413,0.85,0.185,81,11,WALK
2216,143890,243114,-0.453,0.935,0.203,81,11,WALK
2217,143759,243138,-0.481,1.005,0.227,81,11,WALK
2218,143662,243036,-0.492,1.016,0.259,81,11,WALK
2219,143710,242793,-0.489,0.989,0.272,81,11,WALK
2220,143763,242494,-0.479,0.969,0.26,81,11,WALK
2221,143932,242508,-0.469,0.952,0.261,81,11,WALK
2222,143780,242507,-0.469,0.915,0.283,81,11,WALK
2223,143740,242448,-0.479,0.857,0.296,81,11,WALK
2224,143534,242177,-0.487,0.791,0.291,81,11,WALK
2225,143331,241901,-0.474,0.731,0.289,81,11,WALK
2226,143263,241654,-0.446,0.687,0.29,81,11,WALK
2227,143136,241523,-0.432,0.652,0.286,81,11,WALK
2228,142975,241431,-0.438,0.625,0.288,81,11,WALK
2229,142989,241410,-0.449,0.611,0.303,81,12,WALK
2230,142972,241428,-0.462,0.635,0.315,81,12,WALK
2231,142858,241341,-0.468,0.698,0.323,81,12,WALK
2232,142811,241450,-0.472,0.783,0.317,81,12,WALK
2233,142519,241410,-0.497,0.914,0.293,81,12,WALK
2234,142319,241052,-0.545,1.061,0.27,81,12,WALK
2235,142467,240677,-0.581,1.116,0.252,81,12,WALK
2236,142544,240705,-0.57,1.045,0.235,81,12,WALK
2237,142524,240902,-0.538,0.95,0.222,81,12,WALK
2238,142349,240952,-0.508,0.903,0.203,81,12,WALK
2239,142235,240789,-0.466,0.865,0.173,82,12,WALK
2240,142100,240562,-0.432,0.823,0.162,82,12,WALK
2241,142034,240425,-0.425,0.797,0.164,82,12,WALK
2242,141901,240402,-0.428,0.789,0.161,82,12,WALK
2243,141916,240636,-0.424,0.801,0.167,82,12,WALK
2244,142722,241773,-0.412,0.823,0.172,82,12,WALK
2245,143481,243087,-0.408,0.833,0.168,82,12,WALK
2246,144070,244103,-0.411,0.843,0.166,82,12,WALK
2247,144234,244301,-0.41,0.892,0.176,82,12,WALK
2248,143975,244088,-0.394,0.975,0.18,82,12,WALK
2249,143613,243934,-0.352,1.081,0.165,82,12,WALK
2250,143718,244369,-0.309,1.193,0.142,82,12,WALK
2251,143625,244398,-0.274,1.211,0.134,82,12,WALK
2252,143721,244518,-0.234,1.098,0.152,82,12,WALK
2253,143778,244704,-0.217,0.982,0.17,82,12,WALK
2254,143712,244700,-0.244,0.944,0.175,82,12,WALK
2255,143403,244118,-0.298,0.948,0.199,82,12,WALK
2256,142566,243146,-0.358,0.95,0.248,82,12,WALK
2257,142479,242672,-0.413,0.925,0.269,82,12,WALK
2258,142984,243071,-0.449,0.875,0.258,82,12,WALK
2259,141434,241759,-0.444,0.827,0.251,82,12,WALK
2260,140949,240935,-0.419,0.778,0.262,82,12,WALK
2261,140732,240967,-0.403,0.723,0.293,82,12,WALK
2262,140782,241337,-0.389,0.679,0.31,82,12,WALK
2263,141860,242546,-0.387,0.669,0.313,82,12,WALK
2264,141811,242079,-0.416,0.702,0.324,82,12,WALK
2265,141096,240341,-0.452,0.769,0.328,82,12,WALK
2266,140986,240511,-0.502,0.873,0.312,82,12,WALK
2267,141281,241118,-0.566,0.971,0.308,82,12,WALK
2268,141020,241663,-0.57,0.954,0.319,82,12,WALK
2269,140938,242556,-0.553,0.855,0.3,82,12,WALK
2270,141523,245085,-0.572,0.807,0.241,82,12,WALK
2271,143569,248215,-0.597,0.817,0.179,82,12,WALK
2272,146133,250776,-0.617,0.828,0.145,82,12,WALK
2273,149809,255760,-0.636,0.807,0.158,82,12,WALK
2274,153060,260132,-0.598,0.754,0.185,82,12,WALK
2275,155483,263244,-0.579,0.686,0.166,82,12,WALK
2276,157375,265308,-0.635,0.642,0.153,82,12,WALK
2277,159474,267541,-0.635,0.621,0.168,82,12,WALK
2278,161693,270480,-0.621,0.647,0.192,82,12,WALK
2279,163820,273734,-0.606,0.725,0.256,83,12,WALK
2280,165926,276981,-0.543,0.791,0.326,83,12,WALK
2281,167520,279274,-0.509,0.853,0.367,83,12,WALK
2282,168702,280860,-0.507,0.955,0.395,83,12,WALK
2283,169926,282036,-0.469,1.033,0.432,83,12,WALK
2284,171494,283911,-0.397,0.995,0.464,83,12,WALK
2285,172667,285462,-0.356,0.893,0.457,83,12,WALK
2286,173292,286089,-0.361,0.825,0.436,83,12,WALK
2287,173262,285798,-0.356,0.775,0.452,83,12,WALK
2288,173236,285390,-0.325,0.728,0.487,83,12,WALK
2289,173597,285193,-0.32,0.686,0.497,83,12,WALK
2290,174506,286312,-0.364,0.639,0.484,83,12,WALK
2291,175818,288381,-0.376,0.624,0.482,83,12,WALK
2292,177364,290871,-0.341,0.652,0.505,83,12,WALK
2293,178127,291841,-0.313,0.688,0.541,83,12,WALK
2294,178343,291822,-0.307,0.684,0.565,83,12,WALK
2295,178656,291734,-0.327,0.651,0.568,83,12,WALK
2296,179012,292134,-0.361,0.652,0.557,83,12,WALK
2297,179224,292627,-0.399,0.707,0.545,83,12,WALK
2298,179734,292969,-0.438,0.818,0.533,83,12,WALK
2299,180391,293664,-0.458,0.921,0.527,83,12,WALK
2300,181277,294922,-0.492,0.914,0.519,83,12,WALK
2301,181636,295303,-0.553,0.822,0.471,83,12,WALK
2302,181591,295004,-0.61,0.761,0.406,83,12,WALK
2303,181677,294839,-0.62,0.777,0.378,83,12,WALK
2304,182584,296143,-0.571,0.804,0.375,83,12,WALK
2305,183582,297945,-0.53,0.784,0.364,83,12,WALK
2306,183874,298409,-0.52,0.719,0.339,83,12,WALK
2307,183672,297885,-0.516,0.648,0.327,83,12,WALK
2308,183559,297611,-0.504,0.604,0.325,83,12,WALK
2309,183745,297791,-0.501,0.601,0.328,83,12,WALK
2310,183934,297907,-0.513,0.648,0.339,83,12,WALK
2311,183810,297944,-0.519,0.725,0.356,83,12,WALK
2312,183373,297517,-0.516,0.807,0.361,83,12,WALK
2313,183168,297237,-0.523,0.908,0.331,83,12,WALK
2314,182960,296939,-0.533,1.043,0.303,83,12,WALK
2315,182951,296743,-0.512,1.089,0.326,83,12,WALK
2316,183219,297116,-0.481,0.979,0.346,83,12,WALK
2317,183404,297710,-0.478,0.857,0.315,83,12,WALK
2318,183472,298162,-0.485,0.815,0.286,83,12,WALK
2319,183101,297536,-0.49,0.805,0.291,83,12,WALK
2320,182812,296888,-0.497,0.764,0.297,83,12,WALK
2321,183509,297867,-0.508,0.696,0.295,83,12,WALK
2322,184378,299187,-0.515,0.653,0.294,83,12,WALK
2323,185152,300474,-0.512,0.663,0.303,83,12,WALK
2324,185686,301354,-0.51,0.698,0.332,83,12,WALK
2325,185615,300907,-0.52,0.706,0.36,83,12,WALK
2326,185204,300141,-0.536,0.685,0.365,83,12,WALK
2327,185137,299981,-0.548,0.681,0.361,83,12,WALK
2328,185057,299834,-0.565,0.716,0.357,83,12,WALK
2329,184863,299490,-0.597,0.799,0.34,84,12,WALK
2330,185067,299391,-0.639,0.918,0.311,84,12,WALK
2331,185763,300241,-0.665,0.975,0.293,84,12,WALK
2332,185948,300739,-0.675,0.902,0.275,84,12,WALK
2333,185521,300269,-0.684,0.784,0.232,84,12,WALK
2334,185027,299176,-0.674,0.739,0.18,84,12,WALK
2335,185138,298911,-0.635,0.767,0.165,84,12,WALK
2336,186105,300611,-0.593,0.786,0.183,84,12,WALK
2337,187075,302130,-0.583,0.75,0.191,84,12,WALK
2338,187747,303414,-0.589,0.676,0.181,84,12,WALK
2339,188164,304182,-0.578,0.616,0.179,83,14,WALK
2340,189078,305769,-0.558,0.601,0.193,83,14,WALK
2341,190486,308218,-0.558,0.627,0.212,83,14,WALK
2342,191462,310455,-0.579,0.688,0.226,83,14,WALK
2343,192476,312016,-0.6,0.756,0.239,83,14,WALK
2344,194783,315112,-0.611,0.816,0.245,83,14,WALK
2345,201879,323449,-0.607,0.892,0.238,83,14,WALK
2346,201842,322503,-0.588,0.983,0.245,83,14,WALK
2347,201648,322037,-0.554,1.009,0.271,83,14,WALK
2348,201456,321578,-0.532,0.933,0.265,83,14,WALK
2349,201359,320765,-0.538,0.85,0.228,83,14,WALK
2350,201559,319749,-0.539,0.833,0.222,83,14,WALK
2351,201989,319003,-0.522,0.838,0.243,83,14,WALK
2352,202247,317728,-0.518,0.793,0.256,83,14,WALK
2353,202620,316931,-0.541,0.711,0.252,83,14,WALK
2354,200238,315586,-0.561,0.639,0.241,83,14,WALK
2355,195817,311256,-0.566,0.612,0.236,83,14,WALK
2356,190802,306318,-0.565,0.625,0.242,83,14,WALK
2357,187944,303114,-0.569,0.643,0.256,83,14,WALK
2358,187644,298202,-0.588,0.662,0.269,83,14,WALK
2359,188049,292781,-0.614,0.7,0.281,83,2,WALK
2360,189016,288093,-0.652,0.768,0.294,83,2,WALK
2361,189613,282380,-0.666,0.866,0.314,83,2,WALK
2362,189666,277651,-0.65,0.937,0.321,83,2,WALK
2363,190017,275664,-0.666,0.901,0.287,83,2,WALK
2364,191301,277924,-0.696,0.804,0.23,83,2,WALK
2365,193665,283721,-0.696,0.762,0.184,83,2,WALK
2366,196161,289162,-0.669,0.779,0.173,83,2,WALK
2367,198319,294702,-0.634,0.788,0.202,83,2,WALK
2368,199757,299535,-0.637,0.775,0.258,83,2,WALK
2369,200794,301512,-0.695,0.717,0.347,83,0,WALK
2370,202105,302543,-0.75,0.576,0.49,83,0,WALK
2371,203240,303874,-0.742,0.374,0.628,83,0,WALK
2372,204082,306728,-0.719,0.186,0.659,83,0,WALK
2373,204482,308818,-0.732,0.073,0.592,83,0,WALK
2374,204879,310466,-0.727,0.068,0.513,83,0,WALK
2375,205904,314364,-0.682,0.163,0.452,83,0,WALK
2376,207016,317713,-0.613,0.31,0.417,83,0,WALK
2377,208918,324054,-0.537,0.473,0.446,83,0,WALK
2378,209601,326893,-0.476,0.641,0.508,83,0,WALK
2379,208923,326702,-0.403,0.769,0.525,84,0,WALK
