Sample Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),Activity
2449,-0.424,-1.344,0.046,94,1
2450,-0.377,-1.402,-0.035,94,1
2451,-0.293,-1.382,-0.125,94,1
2452,-0.251,-1.32,-0.157,94,1
2453,-0.24,-1.176,-0.143,94,1
2454,-0.223,-1.009,-0.126,94,1
2455,-0.191,-0.885,-0.13,94,1
2456,-0.158,-0.832,-0.135,94,1
2457,-0.127,-0.83,-0.139,94,1
2458,-0.093,-0.866,-0.155,94,1
2459,-0.066,-0.938,-0.159,94,1
2460,-0.074,-1.017,-0.135,94,1
2461,-0.092,-1.086,-0.096,94,1
2462,-0.098,-1.154,-0.09,94,1
2463,-0.112,-1.178,-0.069,94,1
2464,-0.145,-1.181,-0.005,94,1
2465,-0.173,-1.171,0.015,94,1
2466,-0.173,-1.099,0.002,94,1
2467,-0.183,-0.991,0.005,94,1
2468,-0.24,-0.903,0.02,94,1
2469,-0.318,-0.888,0.016,94,1
2470,-0.391,-0.955,-0.002,94,1
2471,-0.454,-1.056,0.016,94,1
2472,-0.478,-1.115,0.058,94,1
2473,-0.465,-1.116,0.077,94,1
2474,-0.456,-1.156,0.067,94,1
2475,-0.466,-1.255,0.046,94,1
2476,-0.424,-1.305,-0.023,94,1
2477,-0.318,-1.331,-0.14,94,1
2478,-0.241,-1.344,-0.209,94,1
2479,-0.214,-1.243,-0.211,94,1
2480,-0.195,-1.096,-0.184,94,1
2481,-0.164,-0.983,-0.166,94,1
2482,-0.138,-0.891,-0.16,94,1
2483,-0.115,-0.839,-0.165,94,1
2484,-0.077,-0.873,-0.172,94,1
2485,-0.047,-0.982,-0.157,94,1
2486,-0.045,-1.068,-0.127,94,1
2487,-0.041,-1.145,-0.101,94,1
2488,-0.046,-1.187,-0.1,94,1
2489,-0.089,-1.134,-0.084,95,1
2490,-0.151,-1.097,-0.034,95,1
2491,-0.203,-1.122,0.022,95,1
2492,-0.232,-1.114,0.064,95,1
2493,-0.282,-1.033,0.072,95,1
2494,-0.348,-0.944,0.065,95,1
2495,-0.377,-0.914,0.037,95,1
2496,-0.389,-0.967,-0.007,95,1
2497,-0.404,-1.047,-0.014,95,1
2498,-0.399,-1.078,0.025,95,1
2499,-0.397,-1.062,0.065,95,1
2500,-0.426,-1.119,0.096,95,1
2501,-0.466,-1.239,0.105,95,1
2502,-0.437,-1.292,0.036,95,1
2503,-0.346,-1.317,-0.057,95,1
2504,-0.26,-1.329,-0.127,95,1
2505,-0.219,-1.234,-0.166,95,1
2506,-0.225,-1.07,-0.146,95,1
2507,-0.226,-0.947,-0.127,95,1
2508,-0.209,-0.919,-0.14,95,1
2509,-0.165,-0.98,-0.178,95,1
2510,-0.105,-1.08,-0.222,95,1
2511,-0.055,-1.147,-0.234,95,1
2512,-0.028,-1.12,-0.19,95,1
2513,-0.02,-1.087,-0.129,95,1
2514,-0.041,-1.027,-0.082,95,1
2515,-0.083,-0.935,0.003,95,1
2516,-0.114,-0.969,0.12,95,1
2517,-0.105,-1.054,0.182,95,1
2518,-0.111,-1.072,0.194,95,1
2519,-0.255,-1.055,0.229,95,1
2520,-0.472,-1.028,0.204,95,1
2521,-0.654,-1.007,0.12,95,1
2522,-0.719,-1.017,0.133,95,1
2523,-0.669,-1.04,0.214,95,1
2524,-0.646,-1.082,0.23,95,1
2525,-0.674,-1.162,0.15,95,1
2526,-0.702,-1.352,0.012,95,1
2527,-0.71,-1.514,-0.11,95,1
2528,-0.657,-1.52,-0.166,95,1
2529,-0.574,-1.433,-0.205,95,1
2530,-0.517,-1.273,-0.182,95,1
2531,-0.439,-1.082,0.027,95,1
2532,-0.329,-0.856,0.251,95,1
2533,-0.268,-0.671,0.338,95,1
2534,-0.254,-0.585,0.359,95,1
2535,-0.222,-0.583,0.363,95,1
2536,-0.228,-0.643,0.393,95,1
2537,-0.25,-0.696,0.428,95,1
2538,-0.172,-0.713,0.543,95,1
2539,-0.124,-0.766,0.675,96,1
2540,-0.169,-0.952,0.618,96,1
2541,-0.202,-1.192,0.48,96,1
2542,-0.274,-1.27,0.377,96,1
2543,-0.293,-1.114,0.305,96,1
2544,-0.14,-0.821,0.289,96,1
2545,0.015,-0.532,0.286,96,1
2546,0.098,-0.298,0.27,96,1
2547,0.134,-0.231,0.298,96,1
2548,0.067,-0.43,0.402,96,1
2549,-0.069,-0.756,0.424,96,1
2550,-0.259,-1.138,0.326,96,1
2551,-0.559,-1.519,0.197,96,1
2552,-0.741,-1.781,0.113,96,1
2553,-0.798,-1.84,0.071,96,1
2554,-0.771,-1.66,-0.06,96,1
2555,-0.612,-1.408,-0.148,96,1
2556,-0.488,-1.199,-0.116,96,1
2557,-0.405,-1.001,-0.058,96,1
2558,-0.366,-0.826,0.017,96,1
2559,-0.361,-0.708,0.064,96,1
2560,-0.333,-0.683,0.065,96,1
2561,-0.27,-0.77,0.023,96,1
2562,-0.187,-0.989,-0.081,96,1
2563,-0.117,-1.271,-0.256,96,1
2564,0,-1.356,-0.394,96,1
2565,0.086,-1.285,-0.302,96,1
2566,0.034,-1.207,-0.124,96,1
2567,-0.043,-1.092,0,96,1
2568,-0.083,-1.037,0.122,96,1
2569,-0.087,-0.988,0.197,96,1
2570,-0.126,-0.887,0.226,96,1
2571,-0.287,-0.791,0.148,96,1
2572,-0.454,-0.728,0.045,96,1
2573,-0.468,-0.715,0.005,96,1
2574,-0.402,-0.731,-0.029,96,1
2575,-0.381,-0.764,-0.048,96,1
2576,-0.421,-0.815,-0.014,96,1
2577,-0.464,-0.963,0.012,96,1
2578,-0.456,-1.306,-0.059,96,1
2579,-0.43,-1.477,-0.154,97,1
2580,-0.386,-1.374,-0.179,97,1
2581,-0.334,-1.254,-0.178,97,1
2582,-0.321,-1.085,-0.155,97,1
2583,-0.301,-0.896,-0.099,97,1
2584,-0.259,-0.749,-0.061,97,1
2585,-0.215,-0.686,-0.064,97,1
2586,-0.169,-0.69,-0.08,97,1
2587,-0.123,-0.781,-0.106,97,1
2588,-0.093,-0.919,-0.159,97,1
2589,-0.095,-1.07,-0.203,97,1
2590,-0.102,-1.184,-0.198,97,1
2591,-0.105,-1.28,-0.176,97,1
2592,-0.144,-1.25,-0.134,97,1
2593,-0.173,-1.068,0,97,1
2594,-0.127,-0.976,0.117,97,1
2595,-0.093,-0.927,0.132,97,1
2596,-0.115,-0.828,0.126,97,1
2597,-0.174,-0.746,0.11,97,1
2598,-0.242,-0.742,0.071,97,1
2599,-0.273,-0.806,0.031,97,1
2600,-0.282,-0.895,0.006,97,1
2601,-0.311,-0.965,0.018,97,1
2602,-0.352,-1.026,0.083,97,1
2603,-0.372,-1.161,0.141,97,1
2604,-0.374,-1.393,0.136,97,1
2605,-0.334,-1.471,0.046,97,1
2606,-0.262,-1.326,-0.084,97,1
2607,-0.229,-1.16,-0.15,97,1
2608,-0.247,-1.048,-0.098,97,1
2609,-0.249,-0.953,-0.006,97,1
2610,-0.209,-0.836,0.016,97,1
2611,-0.17,-0.781,-0.012,97,1
2612,-0.146,-0.805,-0.048,97,1
2613,-0.125,-0.872,-0.092,97,1
2614,-0.101,-0.973,-0.152,97,1
2615,-0.072,-1.08,-0.197,97,1
2616,-0.028,-1.154,-0.193,97,1
2617,-0.023,-1.197,-0.175,97,1
2618,-0.105,-1.15,-0.091,97,1
2619,-0.176,-1.055,0.072,97,1
2620,-0.166,-1.017,0.113,97,1
2621,-0.143,-0.978,0.06,97,1
2622,-0.144,-0.93,0.101,97,1
2623,-0.174,-0.877,0.171,97,1
2624,-0.237,-0.852,0.174,97,1
2625,-0.305,-0.913,0.155,97,1
2626,-0.35,-1.007,0.131,97,1
2627,-0.375,-1.079,0.128,97,1
2628,-0.376,-1.141,0.158,97,1
2629,-0.333,-1.181,0.143,98,1
2630,-0.321,-1.275,0.121,98,1
2631,-0.34,-1.328,0.088,98,1
2632,-0.318,-1.25,-0.009,98,1
2633,-0.282,-1.202,-0.085,98,1
2634,-0.238,-1.178,-0.105,98,1
2635,-0.196,-1.063,-0.115,98,1
2636,-0.183,-0.901,-0.11,98,1
2637,-0.185,-0.81,-0.099,98,1
2638,-0.176,-0.776,-0.123,98,1
2639,-0.141,-0.848,-0.175,98,1
2640,-0.098,-0.992,-0.213,98,1
2641,-0.07,-1.073,-0.201,98,1
2642,-0.051,-1.094,-0.145,98,1
2643,-0.043,-1.135,-0.094,98,1
2644,-0.081,-1.159,-0.05,98,1
2645,-0.147,-1.178,0.042,98,1
2646,-0.141,-1.199,0.103,98,1
2647,-0.088,-1.103,0.124,98,1
2648,-0.057,-0.94,0.175,98,1
2649,-0.101,-0.817,0.198,98,1
2650,-0.201,-0.77,0.191,98,1
2651,-0.263,-0.811,0.153,98,1
2652,-0.282,-0.899,0.079,98,1
2653,-0.301,-0.946,0.044,98,1
2654,-0.33,-0.988,0.05,98,1
2655,-0.374,-1.041,0.05,98,1
2656,-0.502,-1.172,0.08,98,1
2657,-0.649,-1.338,0.049,98,1
2658,-0.618,-1.387,-0.093,98,1
2659,-0.431,-1.384,-0.163,98,1
2660,-0.27,-1.314,-0.109,98,1
2661,-0.224,-1.157,-0.044,98,1
2662,-0.238,-1.021,-0.026,98,1
2663,-0.237,-0.952,-0.046,98,1
2664,-0.216,-0.942,-0.073,98,1
2665,-0.163,-1.007,-0.093,98,1
2666,-0.081,-1.155,-0.122,98,1
2667,-0.006,-1.247,-0.146,98,1
2668,0.021,-1.171,-0.106,98,1
2669,0.025,-1.045,-0.02,98,1
2670,0.019,-0.968,-0.008,98,1
2671,-0.016,-0.96,-0.041,98,1
2672,-0.08,-1.01,-0.024,98,1
2673,-0.17,-1.063,-0.004,98,1
2674,-0.266,-1.092,-0.026,98,1
2675,-0.339,-1.131,-0.036,98,1
2676,-0.422,-1.189,-0.003,98,1
2677,-0.545,-1.211,0.011,98,1
2678,-0.601,-1.198,0.013,98,1
2679,-0.605,-1.183,0.037,99,1
2680,-0.621,-1.145,0.043,99,1
2681,-0.594,-1.145,0.047,99,1
2682,-0.574,-1.265,0.06,99,1
2683,-0.499,-1.382,-0.036,99,1
2684,-0.332,-1.394,-0.215,99,1
2685,-0.193,-1.353,-0.288,99,1
2686,-0.129,-1.302,-0.261,99,1
2687,-0.113,-1.26,-0.262,99,1
2688,-0.012,-1.154,-0.341,99,1
2689,0.075,-0.905,-0.337,99,1
2690,0.082,-0.799,-0.251,99,1
2691,0.076,-0.909,-0.254,99,1
2692,0.067,-1.026,-0.248,99,1
2693,0.142,-1.095,-0.207,99,1
2694,0.196,-1.126,-0.187,99,1
2695,0.136,-1.248,-0.181,99,1
2696,0.02,-1.355,-0.162,99,1
2697,-0.081,-1.33,-0.09,99,1
2698,-0.147,-1.234,-0.02,99,1
2699,-0.185,-1.09,-0.016,99,1
2700,-0.215,-0.959,-0.041,99,1
2701,-0.247,-0.88,-0.064,99,1
2702,-0.301,-0.864,-0.071,99,1
2703,-0.376,-0.929,-0.058,99,1
2704,-0.435,-1.021,-0.04,99,1
2705,-0.471,-1.069,0.01,99,1
2706,-0.482,-1.072,0.071,99,1
2707,-0.475,-1.102,0.087,99,1
2708,-0.477,-1.233,0.067,99,1
2709,-0.45,-1.343,-0.032,99,1
2710,-0.366,-1.354,-0.17,99,1
2711,-0.292,-1.332,-0.208,99,1
2712,-0.251,-1.257,-0.163,99,1
2713,-0.228,-1.16,-0.124,99,1
2714,-0.212,-1.081,-0.115,99,1
2715,-0.19,-1.038,-0.131,99,1
2716,-0.158,-1.018,-0.169,99,1
2717,-0.114,-1.03,-0.204,99,1
2718,-0.058,-1.09,-0.219,99,1
2719,-0.016,-1.161,-0.218,100,1
2720,-0.005,-1.148,-0.176,100,1
2721,-0.01,-1.091,-0.113,100,1
2722,-0.02,-1.026,-0.065,100,1
2723,-0.044,-0.953,-0.027,100,1
2724,-0.094,-0.96,0.016,100,1
2725,-0.145,-1.016,0.063,100,1
2726,-0.162,-1.058,0.06,100,1
2727,-0.218,-1.104,0.021,100,1
2728,-0.361,-1.168,-0.011,100,1
2729,-0.447,-1.25,-0.118,100,1
2730,-0.458,-1.291,-0.124,100,1
2731,-0.438,-1.179,0.003,100,1
2732,-0.387,-1.05,0.078,100,1
2733,-0.398,-1.024,0.127,100,1
2734,-0.484,-1.112,0.161,100,1
2735,-0.553,-1.222,0.132,100,1
2736,-0.492,-1.284,0.01,100,1
2737,-0.335,-1.349,-0.108,100,1
2738,-0.212,-1.348,-0.14,100,1
2739,-0.182,-1.256,-0.121,100,1
2740,-0.202,-1.159,-0.124,100,1
2741,-0.212,-1.095,-0.161,100,1
2742,-0.2,-1.048,-0.193,100,1
2743,-0.17,-1.052,-0.208,100,1
2744,-0.114,-1.115,-0.228,100,1
2745,-0.063,-1.169,-0.237,100,1
2746,-0.054,-1.159,-0.187,100,1
2747,-0.057,-1.122,-0.1,100,1
2748,-0.033,-1.057,-0.06,100,1
2749,-0.014,-0.963,-0.043,100,1
2750,-0.048,-0.957,0.042,100,1
2751,-0.067,-1.073,0.152,100,1
2752,-0.066,-1.2,0.171,100,1
2753,-0.142,-1.25,0.118,100,1
2754,-0.322,-1.228,0.109,100,1
2755,-0.454,-1.163,0.075,100,1
2756,-0.474,-1.127,-0.004,100,1
2757,-0.502,-1.132,-0.022,100,1
2758,-0.496,-1.086,0.018,100,1
2759,-0.444,-1.018,0.06,100,1
2760,-0.433,-1.027,0.068,100,1
2761,-0.485,-1.191,0.068,100,1
2762,-0.491,-1.321,0.007,100,1
2763,-0.388,-1.294,-0.105,100,1
2764,-0.296,-1.262,-0.162,100,1
2765,-0.265,-1.252,-0.148,100,1
2766,-0.247,-1.213,-0.106,100,1
2767,-0.204,-1.118,-0.094,100,1
2768,-0.161,-1.017,-0.109,100,1
2769,-0.138,-0.973,-0.115,101,1
2770,-0.116,-1.018,-0.108,101,1
2771,-0.08,-1.109,-0.109,101,1
2772,-0.047,-1.136,-0.113,101,1
2773,-0.036,-1.094,-0.075,101,1
2774,-0.029,-1.061,-0.036,101,1
2775,-0.041,-1.034,-0.023,101,1
2776,-0.087,-1.037,0.022,101,1
2777,-0.116,-1.09,0.081,101,1
2778,-0.12,-1.129,0.072,101,1
2779,-0.172,-1.1,-0.022,101,1
2780,-0.363,-1.055,-0.092,101,1
2781,-0.558,-1.03,-0.119,101,1
2782,-0.667,-1.016,-0.152,101,1
2783,-0.717,-1.025,-0.113,101,1
2784,-0.684,-1.01,-0.056,101,1
2785,-0.638,-1.016,-0.03,101,1
2786,-0.585,-1.137,-0.05,101,1
2787,-0.538,-1.296,-0.126,101,1
2788,-0.451,-1.317,-0.178,101,1
2789,-0.278,-1.203,-0.187,101,1
2790,-0.124,-1.092,-0.178,101,1
2791,-0.043,-0.987,-0.177,101,1
2792,-0.019,-0.844,-0.173,101,1
2793,0.01,-0.725,-0.189,101,1
2794,0.082,-0.683,-0.233,101,1
2795,0.134,-0.68,-0.293,101,1
2796,0.13,-0.763,-0.325,101,1
2797,0.09,-0.993,-0.299,101,1
2798,0.044,-1.215,-0.244,101,1
2799,-0.118,-1.336,-0.145,101,1
2800,-0.296,-1.352,-0.116,101,1
2801,-0.313,-1.267,-0.185,101,1
2802,-0.266,-1.18,-0.189,101,1
2803,-0.227,-1.112,-0.099,101,1
2804,-0.161,-0.96,-0.027,101,1
2805,-0.102,-0.75,-0.011,101,1
2806,-0.129,-0.614,-0.002,101,1
2807,-0.183,-0.589,-0.004,101,1
2808,-0.19,-0.637,-0.026,101,1
2809,-0.188,-0.704,-0.042,102,1
2810,-0.224,-0.773,-0.022,102,1
2811,-0.27,-0.876,0.001,102,1
2812,-0.295,-1.071,-0.018,102,1
2813,-0.334,-1.339,-0.052,102,1
2814,-0.37,-1.441,-0.113,102,1
2815,-0.336,-1.336,-0.195,102,1
2816,-0.287,-1.217,-0.187,102,1
2817,-0.274,-1.078,-0.1,102,1
2818,-0.287,-0.895,-0.022,102,1
2819,-0.285,-0.73,0.008,102,1
2820,-0.258,-0.662,0.002,102,1
2821,-0.197,-0.723,-0.047,102,1
2822,-0.112,-0.881,-0.136,102,1
2823,-0.031,-1.064,-0.227,102,1
2824,0.014,-1.158,-0.261,102,1
2825,0.028,-1.189,-0.241,102,1
2826,0.003,-1.197,-0.235,102,1
2827,-0.084,-1.175,-0.134,102,1
2828,-0.122,-1.153,0.006,102,1
2829,-0.076,-1.083,0.001,102,1
2830,-0.088,-0.971,-0.036,102,1
2831,-0.166,-0.84,-0.031,102,1
2832,-0.262,-0.742,-0.011,102,1
2833,-0.33,-0.716,0.012,102,1
2834,-0.34,-0.757,0.015,102,1
2835,-0.332,-0.852,0.009,102,1
2836,-0.344,-0.958,0.015,102,1
2837,-0.375,-1.072,-0.01,102,1
2838,-0.421,-1.268,-0.045,102,1
2839,-0.442,-1.424,-0.089,102,1
2840,-0.38,-1.422,-0.166,102,1
2841,-0.279,-1.35,-0.203,102,1
2842,-0.226,-1.225,-0.17,102,1
2843,-0.226,-1.063,-0.109,102,1
2844,-0.219,-0.912,-0.077,102,1
2845,-0.191,-0.819,-0.087,102,1
2846,-0.159,-0.803,-0.111,102,1
2847,-0.128,-0.891,-0.155,102,1
2848,-0.076,-1.087,-0.233,102,1
2849,0.003,-1.263,-0.296,103,1
2850,0.063,-1.284,-0.271,103,1
2851,0.062,-1.214,-0.199,103,1
2852,-0.006,-1.07,-0.136,103,1
2853,-0.1,-0.937,-0.011,103,1
2854,-0.127,-0.941,0.113,103,1
2855,-0.125,-0.992,0.12,103,1
2856,-0.166,-1.007,0.091,103,1
2857,-0.248,-0.983,0.075,103,1
2858,-0.363,-0.97,0.043,103,1
2859,-0.455,-0.997,0.018,103,1
2860,-0.469,-1.046,0.042,103,1
2861,-0.443,-1.079,0.091,103,1
2862,-0.437,-1.08,0.112,103,1
2863,-0.431,-1.108,0.092,103,1
2864,-0.435,-1.257,0.067,103,1
2865,-0.401,-1.341,0.019,103,1
2866,-0.307,-1.306,-0.072,103,1
2867,-0.223,-1.328,-0.134,103,1
2868,-0.174,-1.279,-0.16,103,1
2869,-0.165,-1.111,-0.159,103,1
2870,-0.173,-0.943,-0.137,103,1
2871,-0.177,-0.85,-0.124,103,1
2872,-0.157,-0.861,-0.151,103,1
2873,-0.11,-0.936,-0.198,103,1
2874,-0.065,-1.048,-0.201,103,1
2875,-0.037,-1.144,-0.166,103,1
2876,0,-1.169,-0.134,103,1
2877,0.019,-1.159,-0.12,103,1
2878,-0.028,-1.114,-0.081,103,1
2879,-0.115,-1.07,0.013,103,1
2880,-0.168,-1.06,0.106,103,1
2881,-0.164,-1.02,0.131,103,1
2882,-0.172,-0.962,0.108,103,1
2883,-0.256,-0.927,0.083,103,1
2884,-0.358,-0.949,0.052,103,1
2885,-0.425,-1.024,0.031,103,1
2886,-0.449,-1.076,0.04,103,1
2887,-0.439,-1.085,0.057,103,1
2888,-0.428,-1.087,0.049,103,1
2889,-0.447,-1.201,0.051,103,1
2890,-0.478,-1.311,0.044,103,1
2891,-0.451,-1.304,-0.012,103,1
2892,-0.373,-1.281,-0.077,103,1
2893,-0.31,-1.222,-0.108,103,1
2894,-0.276,-1.119,-0.109,103,1
2895,-0.255,-0.994,-0.119,103,1
2896,-0.227,-0.902,-0.123,103,1
2897,-0.183,-0.887,-0.115,103,1
2898,-0.133,-0.962,-0.131,103,1
2899,-0.091,-1.109,-0.175,104,1
2900,-0.058,-1.218,-0.201,104,1
2901,-0.011,-1.203,-0.158,104,1
2902,0.021,-1.17,-0.099,104,1
2903,0,-1.088,-0.08,104,1
2904,-0.078,-0.984,-0.03,104,1
2905,-0.136,-0.991,0.059,104,1
2906,-0.144,-1.029,0.083,104,1
2907,-0.182,-1.043,0.058,104,1
2908,-0.295,-1.032,0.057,104,1
2909,-0.413,-1.007,0.031,104,1
2910,-0.456,-1.002,-0.026,104,1
2911,-0.438,-1.036,-0.043,104,1
2912,-0.406,-1.076,-0.025,104,1
2913,-0.401,-1.086,0,104,1
2914,-0.422,-1.143,0.043,104,1
2915,-0.459,-1.277,0.096,104,1
2916,-0.438,-1.321,0.066,104,1
2917,-0.347,-1.299,-0.052,104,1
2918,-0.262,-1.336,-0.145,104,1
2919,-0.218,-1.309,-0.158,104,1
2920,-0.212,-1.172,-0.131,104,1
2921,-0.208,-1.019,-0.124,104,1
2922,-0.197,-0.902,-0.131,104,1
2923,-0.176,-0.866,-0.129,104,1
2924,-0.132,-0.915,-0.14,104,1
2925,-0.083,-1.004,-0.133,104,1
2926,-0.058,-1.061,-0.088,104,1
2927,-0.036,-1.075,-0.08,104,1
2928,-0.023,-1.094,-0.121,104,1
2929,-0.045,-1.044,-0.139,104,1
2930,-0.107,-0.99,-0.092,104,1
2931,-0.167,-1.052,-0.034,104,1
2932,-0.214,-1.137,-0.031,104,1
2933,-0.264,-1.163,-0.02,104,1
2934,-0.323,-1.114,0.026,104,1
2935,-0.392,-1.045,0.076,104,1
2936,-0.412,-1.048,0.123,104,1
2937,-0.401,-1.124,0.159,104,1
2938,-0.431,-1.158,0.153,104,1
2939,-0.504,-1.126,0.091,105,1
2940,-0.568,-1.199,0.02,105,1
2941,-0.554,-1.385,-0.004,105,1
2942,-0.436,-1.429,-0.052,105,1
2943,-0.29,-1.353,-0.167,105,1
2944,-0.215,-1.285,-0.24,105,1
2945,-0.208,-1.176,-0.218,105,1
2946,-0.21,-1.039,-0.171,105,1
2947,-0.182,-0.923,-0.169,105,1
2948,-0.161,-0.907,-0.198,105,1
2949,-0.254,-1.067,-0.357,105,1
2950,-0.241,-1.174,-0.546,105,1
2951,-0.01,-1.089,-0.511,105,1
2952,0.18,-0.989,-0.266,105,1
2953,0.197,-0.929,-0.065,105,1
2954,0.096,-0.899,-0.013,105,1
2955,-0.01,-1.025,0.094,105,1
2956,-0.179,-1.254,0.207,105,1
2957,-0.358,-1.344,0.188,105,1
2958,-0.467,-1.26,0.146,105,1
2959,-0.51,-1.085,0.14,105,1
2960,-0.477,-0.899,0.095,105,1
2961,-0.426,-0.797,0.026,105,1
2962,-0.402,-0.816,0.021,105,1
2963,-0.379,-0.883,0.063,105,1
2964,-0.358,-0.948,0.114,105,1
2965,-0.357,-1.054,0.133,105,1
2966,-0.375,-1.277,0.116,105,1
2967,-0.382,-1.412,0.064,105,1
2968,-0.345,-1.343,-0.033,105,1
2969,-0.296,-1.245,-0.091,105,1
2970,-0.268,-1.137,-0.092,105,1
2971,-0.249,-0.997,-0.075,105,1
2972,-0.228,-0.874,-0.059,105,1
2973,-0.194,-0.819,-0.058,105,1
2974,-0.153,-0.825,-0.075,105,1
2975,-0.11,-0.887,-0.102,105,1
2976,-0.072,-0.993,-0.122,105,1
2977,-0.038,-1.1,-0.133,105,1
2978,0.001,-1.136,-0.141,105,1
2979,-0.014,-1.132,-0.147,106,1
2980,-0.093,-1.1,-0.089,106,1
2981,-0.142,-1.065,-0.004,106,1
2982,-0.168,-1.074,0.024,106,1
2983,-0.189,-1.044,0.039,106,1
2984,-0.211,-0.95,0.052,106,1
2985,-0.262,-0.859,0.049,106,1
2986,-0.315,-0.846,0.035,106,1
2987,-0.355,-0.915,0,106,1
2988,-0.383,-0.994,-0.025,106,1
2989,-0.377,-1.039,-0.006,106,1
2990,-0.346,-1.089,0.022,106,1
2991,-0.351,-1.222,0.042,106,1
2992,-0.395,-1.345,0.043,106,1
2993,-0.392,-1.332,-0.029,106,1
2994,-0.318,-1.281,-0.139,106,1
2995,-0.234,-1.247,-0.189,106,1
2996,-0.193,-1.15,-0.175,106,1
2997,-0.194,-0.996,-0.141,106,1
2998,-0.192,-0.891,-0.132,106,1
2999,-0.169,-0.876,-0.161,106,1
3000,-0.125,-0.919,-0.2,106,1
3001,-0.062,-0.992,-0.209,106,1
3002,-0.002,-1.062,-0.183,106,1
3003,0.009,-1.08,-0.137,106,1
3004,0,-1.091,-0.103,106,1
3005,-0.018,-1.106,-0.11,106,1
3006,-0.08,-1.099,-0.077,106,1
3007,-0.151,-1.104,0.024,106,1
3008,-0.185,-1.086,0.079,106,1
3009,-0.195,-1.014,0.082,106,1
3010,-0.233,-0.916,0.087,106,1
3011,-0.303,-0.874,0.075,106,1
3012,-0.366,-0.918,0.019,106,1
3013,-0.418,-0.997,-0.006,106,1
3014,-0.435,-1.051,0.024,106,1
3015,-0.427,-1.078,0.06,106,1
3016,-0.432,-1.144,0.066,106,1
3017,-0.463,-1.268,0.05,106,1
3018,-0.442,-1.324,-0.014,106,1
3019,-0.334,-1.296,-0.128,106,1
3020,-0.243,-1.274,-0.178,106,1
3021,-0.209,-1.204,-0.15,106,1
3022,-0.21,-1.052,-0.117,106,1
3023,-0.209,-0.904,-0.107,106,1
3024,-0.194,-0.853,-0.102,106,1
3025,-0.151,-0.898,-0.125,106,1
3026,-0.078,-0.964,-0.177,106,1
3027,-0.019,-1.009,-0.193,106,1
3028,-0.014,-1.032,-0.158,106,1
3029,-0.029,-1.048,-0.118,107,1
3030,-0.041,-1.078,-0.122,107,1
3031,-0.085,-1.087,-0.112,107,1
3032,-0.146,-1.1,-0.02,107,1
3033,-0.186,-1.149,0.05,107,1
3034,-0.216,-1.16,0.042,107,1
3035,-0.275,-1.108,0.025,107,1
3036,-0.349,-1.025,0.008,107,1
3037,-0.381,-0.975,-0.018,107,1
