Sample Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),Activity
2643,-0.194,-0.982,-0.043,124,0
2644,-0.205,-0.976,-0.045,124,0
2645,-0.19,-0.972,-0.06,124,0
2646,-0.161,-0.976,-0.07,124,0
2647,-0.144,-0.98,-0.064,124,0
2648,-0.156,-0.981,-0.052,124,0
2649,-0.187,-0.983,-0.046,124,0
2650,-0.205,-0.983,-0.049,124,0
2651,-0.198,-0.982,-0.053,124,0
2652,-0.183,-0.984,-0.054,124,0
2653,-0.178,-0.983,-0.055,124,0
2654,-0.184,-0.98,-0.059,124,0
2655,-0.187,-0.978,-0.062,124,0
2656,-0.186,-0.979,-0.059,124,0
2657,-0.188,-0.982,-0.055,124,0
2658,-0.194,-0.984,-0.054,124,0
2659,-0.192,-0.983,-0.055,124,0
2660,-0.188,-0.981,-0.058,124,0
2661,-0.19,-0.981,-0.06,124,0
2662,-0.192,-0.978,-0.059,124,0
2663,-0.191,-0.975,-0.058,124,0
2664,-0.193,-0.978,-0.059,124,0
2665,-0.197,-0.981,-0.056,124,0
2666,-0.197,-0.982,-0.053,124,0
2667,-0.189,-0.98,-0.053,124,0
2668,-0.184,-0.98,-0.054,124,0
2669,-0.182,-0.98,-0.055,124,0
2670,-0.183,-0.981,-0.055,124,0
2671,-0.186,-0.981,-0.054,124,0
2672,-0.189,-0.982,-0.054,124,0
2673,-0.19,-0.982,-0.055,124,0
2674,-0.187,-0.982,-0.056,124,0
2675,-0.181,-0.981,-0.057,124,0
2676,-0.177,-0.981,-0.059,124,0
2677,-0.176,-0.981,-0.061,124,0
2678,-0.178,-0.981,-0.061,124,0
2679,-0.177,-0.982,-0.062,124,0
2680,-0.172,-0.982,-0.062,124,0
2681,-0.173,-0.981,-0.058,124,0
2682,-0.179,-0.98,-0.059,124,0
2683,-0.18,-0.981,-0.062,124,0
2684,-0.173,-0.983,-0.061,124,0
2685,-0.164,-0.983,-0.06,124,0
2686,-0.161,-0.983,-0.062,124,0
2687,-0.165,-0.981,-0.064,124,0
2688,-0.168,-0.981,-0.062,124,0
2689,-0.172,-0.98,-0.059,124,0
2690,-0.173,-0.979,-0.061,124,0
2691,-0.172,-0.979,-0.062,125,0
2692,-0.171,-0.98,-0.061,125,0
2693,-0.174,-0.981,-0.06,125,0
2694,-0.176,-0.981,-0.061,125,0
2695,-0.173,-0.981,-0.062,125,0
2696,-0.17,-0.982,-0.062,125,0
2697,-0.168,-0.983,-0.063,125,0
2698,-0.168,-0.982,-0.063,125,0
2699,-0.171,-0.982,-0.063,125,0
2700,-0.172,-0.981,-0.065,125,0
2701,-0.163,-0.98,-0.069,125,0
2702,-0.151,-0.984,-0.072,125,0
2703,-0.157,-0.987,-0.069,125,0
2704,-0.171,-0.985,-0.065,125,0
2705,-0.17,-0.984,-0.064,125,0
2706,-0.156,-0.98,-0.07,125,0
2707,-0.137,-0.977,-0.078,125,0
2708,-0.129,-0.979,-0.076,125,0
2709,-0.137,-0.981,-0.065,125,0
2710,-0.16,-0.983,-0.064,125,0
2711,-0.189,-0.975,-0.079,125,0
2712,-0.215,-0.97,-0.082,125,0
2713,-0.211,-0.98,-0.058,125,0
2714,-0.177,-0.982,-0.048,125,0
2715,-0.163,-0.98,-0.058,125,0
2716,-0.187,-0.979,-0.063,125,0
2717,-0.218,-0.978,-0.06,125,0
2718,-0.235,-0.976,-0.06,125,0
2719,-0.233,-0.974,-0.064,125,0
2720,-0.215,-0.973,-0.071,125,0
2721,-0.196,-0.974,-0.074,125,0
2722,-0.191,-0.978,-0.073,125,0
2723,-0.198,-0.98,-0.069,125,0
2724,-0.205,-0.982,-0.066,125,0
2725,-0.205,-0.982,-0.068,125,0
2726,-0.202,-0.98,-0.068,125,0
2727,-0.208,-0.976,-0.065,125,0
2728,-0.224,-0.966,-0.071,125,0
2729,-0.228,-0.957,-0.09,125,0
2730,-0.204,-0.959,-0.106,125,0
2731,-0.164,-0.97,-0.094,125,0
2732,-0.14,-0.979,-0.069,125,0
2733,-0.156,-0.984,-0.057,125,0
2734,-0.192,-0.986,-0.067,125,0
2735,-0.211,-0.984,-0.082,125,0
2736,-0.2,-0.983,-0.081,125,0
2737,-0.18,-0.984,-0.072,125,0
2738,-0.18,-0.985,-0.07,125,0
2739,-0.193,-0.983,-0.074,125,0
2740,-0.2,-0.98,-0.075,125,0
2741,-0.196,-0.981,-0.075,125,0
2742,-0.187,-0.979,-0.074,125,0
2743,-0.185,-0.97,-0.079,125,0
2744,-0.191,-0.965,-0.084,125,0
2745,-0.196,-0.968,-0.083,125,0
2746,-0.195,-0.977,-0.08,125,0
2747,-0.195,-0.982,-0.079,125,0
2748,-0.2,-0.984,-0.077,125,0
2749,-0.206,-0.984,-0.073,125,0
2750,-0.208,-0.981,-0.074,125,0
2751,-0.205,-0.969,-0.081,125,0
2752,-0.191,-0.971,-0.09,125,0
2753,-0.166,-0.981,-0.092,125,0
2754,-0.145,-0.982,-0.089,125,0
2755,-0.149,-0.981,-0.088,125,0
2756,-0.169,-0.981,-0.09,125,0
2757,-0.183,-0.982,-0.091,125,0
2758,-0.175,-0.984,-0.086,125,0
2759,-0.154,-0.983,-0.081,125,0
2760,-0.137,-0.985,-0.083,125,0
2761,-0.13,-0.987,-0.091,125,0
2762,-0.131,-0.988,-0.092,125,0
2763,-0.132,-0.987,-0.089,125,0
2764,-0.128,-0.987,-0.086,125,0
2765,-0.123,-0.988,-0.088,125,0
2766,-0.118,-0.988,-0.091,125,0
2767,-0.118,-0.986,-0.085,125,0
2768,-0.118,-0.985,-0.077,125,0
2769,-0.118,-0.986,-0.072,125,0
2770,-0.118,-0.987,-0.07,125,0
2771,-0.119,-0.986,-0.066,125,0
2772,-0.12,-0.985,-0.06,125,0
2773,-0.119,-0.985,-0.058,125,0
2774,-0.119,-0.984,-0.059,125,0
2775,-0.121,-0.979,-0.06,125,0
2776,-0.122,-0.975,-0.06,125,0
2777,-0.124,-0.976,-0.054,125,0
2778,-0.127,-0.979,-0.045,125,0
2779,-0.127,-0.982,-0.036,125,0
2780,-0.127,-0.984,-0.032,125,0
2781,-0.126,-0.983,-0.028,125,0
2782,-0.13,-0.982,-0.026,125,0
2783,-0.143,-0.979,-0.032,125,0
2784,-0.164,-0.973,-0.04,125,0
2785,-0.187,-0.977,-0.035,125,0
2786,-0.197,-0.985,-0.024,125,0
2787,-0.183,-0.988,-0.025,125,0
2788,-0.156,-0.988,-0.036,125,0
2789,-0.135,-0.986,-0.044,125,0
2790,-0.126,-0.985,-0.036,125,0
2791,-0.129,-0.985,-0.028,125,0
2792,-0.146,-0.981,-0.038,125,0
2793,-0.164,-0.974,-0.052,125,0
2794,-0.177,-0.974,-0.053,125,0
2795,-0.183,-0.974,-0.042,125,0
2796,-0.19,-0.974,-0.037,125,0
2797,-0.203,-0.978,-0.039,125,0
2798,-0.216,-0.979,-0.041,125,0
2799,-0.225,-0.977,-0.042,125,0
2800,-0.226,-0.977,-0.041,125,0
2801,-0.225,-0.977,-0.04,125,0
2802,-0.224,-0.976,-0.04,125,0
2803,-0.226,-0.977,-0.042,125,0
2804,-0.23,-0.977,-0.042,125,0
2805,-0.237,-0.976,-0.04,125,0
2806,-0.242,-0.974,-0.039,125,0
2807,-0.243,-0.972,-0.04,125,0
2808,-0.243,-0.971,-0.042,125,0
2809,-0.242,-0.971,-0.044,125,0
2810,-0.239,-0.97,-0.043,125,0
2811,-0.234,-0.965,-0.042,125,0
2812,-0.23,-0.967,-0.045,125,0
2813,-0.226,-0.968,-0.05,125,0
2814,-0.217,-0.968,-0.053,125,0
2815,-0.218,-0.972,-0.05,125,0
2816,-0.235,-0.977,-0.044,125,0
2817,-0.245,-0.98,-0.045,125,0
2818,-0.24,-0.98,-0.05,125,0
2819,-0.227,-0.979,-0.05,125,0
2820,-0.216,-0.976,-0.047,125,0
2821,-0.211,-0.969,-0.051,125,0
2822,-0.211,-0.97,-0.059,125,0
2823,-0.216,-0.977,-0.064,125,0
2824,-0.214,-0.982,-0.063,125,0
2825,-0.204,-0.98,-0.059,125,0
2826,-0.196,-0.973,-0.058,125,0
2827,-0.194,-0.972,-0.06,125,0
2828,-0.195,-0.977,-0.063,125,0
2829,-0.194,-0.978,-0.062,125,0
2830,-0.191,-0.977,-0.059,125,0
2831,-0.191,-0.977,-0.061,125,0
2832,-0.193,-0.977,-0.063,125,0
2833,-0.193,-0.979,-0.059,125,0
2834,-0.195,-0.98,-0.056,125,0
2835,-0.199,-0.981,-0.057,125,0
2836,-0.201,-0.98,-0.059,125,0
2837,-0.2,-0.979,-0.058,125,0
2838,-0.201,-0.979,-0.056,125,0
2839,-0.203,-0.98,-0.056,125,0
2840,-0.204,-0.982,-0.057,125,0
2841,-0.205,-0.981,-0.055,125,0
2842,-0.209,-0.977,-0.053,125,0
2843,-0.213,-0.977,-0.055,125,0
2844,-0.21,-0.978,-0.056,125,0
2845,-0.206,-0.978,-0.054,125,0
2846,-0.203,-0.978,-0.053,125,0
2847,-0.204,-0.978,-0.055,125,0
2848,-0.205,-0.978,-0.056,125,0
2849,-0.205,-0.978,-0.056,125,0
2850,-0.204,-0.979,-0.057,125,0
2851,-0.204,-0.979,-0.058,125,0
2852,-0.204,-0.979,-0.056,125,0
2853,-0.205,-0.979,-0.055,125,0
2854,-0.204,-0.979,-0.057,125,0
2855,-0.204,-0.98,-0.058,125,0
2856,-0.203,-0.981,-0.058,125,0
2857,-0.199,-0.979,-0.059,125,0
2858,-0.196,-0.978,-0.061,125,0
2859,-0.196,-0.979,-0.062,125,0
2860,-0.197,-0.98,-0.06,125,0
2861,-0.199,-0.98,-0.059,125,0
2862,-0.201,-0.979,-0.06,125,0
2863,-0.202,-0.979,-0.06,125,0
2864,-0.201,-0.981,-0.06,125,0
2865,-0.203,-0.981,-0.058,125,0
2866,-0.212,-0.978,-0.054,125,0
2867,-0.225,-0.975,-0.052,125,0
2868,-0.223,-0.976,-0.055,125,0
2869,-0.202,-0.977,-0.06,125,0
2870,-0.178,-0.98,-0.06,125,0
2871,-0.162,-0.979,-0.061,125,0
2872,-0.163,-0.974,-0.06,125,0
2873,-0.183,-0.97,-0.058,125,0
2874,-0.208,-0.971,-0.057,125,0
2875,-0.225,-0.974,-0.055,125,0
2876,-0.232,-0.978,-0.053,125,0
2877,-0.227,-0.979,-0.055,125,0
2878,-0.217,-0.979,-0.056,125,0
2879,-0.216,-0.977,-0.056,125,0
2880,-0.221,-0.976,-0.056,125,0
2881,-0.225,-0.977,-0.057,125,0
2882,-0.221,-0.976,-0.058,125,0
2883,-0.214,-0.976,-0.059,125,0
2884,-0.209,-0.978,-0.06,125,0
2885,-0.21,-0.979,-0.058,125,0
2886,-0.211,-0.976,-0.057,125,0
2887,-0.211,-0.975,-0.058,125,0
2888,-0.212,-0.976,-0.059,125,0
2889,-0.213,-0.978,-0.057,125,0
2890,-0.212,-0.978,-0.055,125,0
2891,-0.212,-0.978,-0.055,125,0
2892,-0.213,-0.977,-0.057,125,0
2893,-0.213,-0.977,-0.057,125,0
2894,-0.213,-0.978,-0.057,125,0
2895,-0.214,-0.979,-0.055,125,0
2896,-0.214,-0.977,-0.053,125,0
2897,-0.212,-0.975,-0.053,125,0
2898,-0.21,-0.977,-0.055,125,0
2899,-0.209,-0.979,-0.055,125,0
2900,-0.208,-0.978,-0.055,125,0
2901,-0.204,-0.975,-0.056,124,0
2902,-0.205,-0.974,-0.055,124,0
2903,-0.209,-0.975,-0.054,124,0
2904,-0.209,-0.976,-0.054,124,0
2905,-0.208,-0.977,-0.052,124,0
2906,-0.209,-0.976,-0.052,124,0
2907,-0.21,-0.975,-0.053,124,0
2908,-0.211,-0.977,-0.053,124,0
2909,-0.211,-0.98,-0.054,124,0
2910,-0.209,-0.979,-0.052,124,0
2911,-0.208,-0.976,-0.05,124,0
2912,-0.208,-0.977,-0.051,124,0
2913,-0.208,-0.98,-0.052,124,0
2914,-0.207,-0.981,-0.052,124,0
2915,-0.205,-0.979,-0.051,124,0
2916,-0.207,-0.979,-0.052,124,0
2917,-0.21,-0.976,-0.054,124,0
2918,-0.21,-0.975,-0.054,124,0
2919,-0.208,-0.976,-0.053,124,0
2920,-0.206,-0.977,-0.051,124,0
2921,-0.207,-0.977,-0.051,124,0
2922,-0.208,-0.977,-0.052,124,0
2923,-0.209,-0.978,-0.052,124,0
2924,-0.209,-0.979,-0.052,124,0
2925,-0.207,-0.979,-0.051,124,0
2926,-0.205,-0.98,-0.05,124,0
2927,-0.204,-0.981,-0.05,124,0
2928,-0.203,-0.98,-0.052,124,0
2929,-0.204,-0.976,-0.053,124,0
2930,-0.21,-0.976,-0.052,124,0
2931,-0.214,-0.976,-0.054,124,0
2932,-0.21,-0.972,-0.057,124,0
2933,-0.201,-0.969,-0.061,124,0
2934,-0.197,-0.974,-0.058,124,0
2935,-0.2,-0.984,-0.049,124,0
2936,-0.203,-0.986,-0.048,124,0
2937,-0.206,-0.978,-0.056,124,0
2938,-0.205,-0.974,-0.059,124,0
2939,-0.196,-0.976,-0.055,124,0
2940,-0.186,-0.978,-0.055,124,0
2941,-0.186,-0.979,-0.058,124,0
2942,-0.189,-0.979,-0.061,124,0
2943,-0.192,-0.979,-0.06,124,0
2944,-0.197,-0.98,-0.056,124,0
2945,-0.2,-0.98,-0.058,124,0
2946,-0.199,-0.981,-0.059,124,0
2947,-0.196,-0.981,-0.057,124,0
2948,-0.197,-0.979,-0.056,124,0
2949,-0.202,-0.979,-0.057,124,0
2950,-0.205,-0.98,-0.056,124,0
2951,-0.203,-0.981,-0.054,124,0
2952,-0.2,-0.981,-0.054,124,0
2953,-0.198,-0.98,-0.054,124,0
2954,-0.199,-0.981,-0.055,124,0
2955,-0.199,-0.982,-0.057,124,0
2956,-0.197,-0.98,-0.055,124,0
2957,-0.196,-0.977,-0.055,124,0
2958,-0.198,-0.979,-0.057,124,0
2959,-0.199,-0.98,-0.057,124,0
2960,-0.198,-0.981,-0.055,124,0
2961,-0.197,-0.98,-0.054,124,0
2962,-0.198,-0.979,-0.054,124,0
2963,-0.199,-0.98,-0.055,124,0
2964,-0.198,-0.982,-0.056,124,0
2965,-0.195,-0.981,-0.057,124,0
2966,-0.193,-0.98,-0.057,124,0
2967,-0.193,-0.979,-0.056,124,0
2968,-0.195,-0.981,-0.057,124,0
2969,-0.196,-0.982,-0.058,124,0
2970,-0.195,-0.98,-0.057,124,0
2971,-0.196,-0.978,-0.055,124,0
2972,-0.197,-0.979,-0.056,124,0
2973,-0.197,-0.98,-0.057,124,0
2974,-0.196,-0.981,-0.055,124,0
