Sample Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),Activity
2705,-0.144,0.902,0.252,105,1
2706,-0.151,0.76,0.265,105,1
2707,-0.218,0.676,0.27,105,1
2708,-0.289,0.666,0.293,105,1
2709,-0.333,0.702,0.343,105,1
2710,-0.355,0.76,0.377,105,1
2711,-0.366,0.862,0.375,105,1
2712,-0.369,1.001,0.358,105,1
2713,-0.359,1.17,0.333,105,1
2714,-0.342,1.342,0.314,105,1
2715,-0.321,1.396,0.286,105,1
2716,-0.294,1.35,0.208,105,1
2717,-0.291,1.283,0.12,105,1
2718,-0.313,1.175,0.085,105,1
2719,-0.32,1.026,0.104,105,1
2720,-0.297,0.86,0.134,105,1
2721,-0.267,0.724,0.146,105,1
2722,-0.242,0.648,0.133,105,1
2723,-0.218,0.629,0.114,105,1
2724,-0.201,0.658,0.113,105,1
2725,-0.197,0.742,0.119,105,1
2726,-0.198,0.875,0.109,105,1
2727,-0.201,1.033,0.1,105,1
2728,-0.207,1.211,0.092,105,1
2729,-0.225,1.342,0.08,105,1
2730,-0.24,1.315,0.117,105,1
2731,-0.216,1.236,0.181,105,1
2732,-0.155,1.187,0.201,105,1
2733,-0.091,1.078,0.2,105,1
2734,-0.085,0.902,0.222,105,1
2735,-0.144,0.74,0.246,105,1
2736,-0.212,0.645,0.246,105,1
2737,-0.259,0.625,0.243,105,1
2738,-0.287,0.672,0.258,105,1
2739,-0.312,0.748,0.298,105,1
2740,-0.338,0.849,0.333,105,1
2741,-0.348,0.992,0.342,105,1
2742,-0.319,1.122,0.334,105,1
2743,-0.275,1.247,0.323,105,1
2744,-0.267,1.331,0.331,105,1
2745,-0.283,1.283,0.311,105,1
2746,-0.294,1.225,0.233,105,1
2747,-0.317,1.194,0.165,105,1
2748,-0.325,1.102,0.149,105,1
2749,-0.291,0.96,0.159,105,1
2750,-0.255,0.823,0.16,105,1
2751,-0.237,0.744,0.163,105,1
2752,-0.227,0.725,0.166,105,1
2753,-0.227,0.735,0.166,105,1
2754,-0.231,0.75,0.168,105,1
2755,-0.235,0.788,0.155,105,1
2756,-0.243,0.875,0.135,105,1
2757,-0.258,1.003,0.142,105,1
2758,-0.276,1.151,0.172,105,1
2759,-0.288,1.245,0.195,104,1
2760,-0.274,1.207,0.22,104,1
2761,-0.22,1.142,0.225,104,1
2762,-0.172,1.114,0.191,104,1
2763,-0.17,1.034,0.177,104,1
2764,-0.196,0.904,0.202,104,1
2765,-0.231,0.772,0.222,104,1
2766,-0.26,0.671,0.217,104,1
2767,-0.281,0.632,0.211,104,1
2768,-0.293,0.681,0.226,104,1
2769,-0.303,0.771,0.264,104,1
2770,-0.313,0.875,0.306,104,1
2771,-0.312,1.014,0.33,104,1
2772,-0.292,1.166,0.328,104,1
2773,-0.28,1.318,0.332,104,1
2774,-0.298,1.361,0.348,104,1
2775,-0.311,1.289,0.318,104,1
2776,-0.307,1.227,0.257,104,1
2777,-0.305,1.159,0.22,104,1
2778,-0.283,1.063,0.207,104,1
2779,-0.245,0.945,0.192,104,1
2780,-0.226,0.829,0.161,104,1
2781,-0.219,0.75,0.125,104,1
2782,-0.21,0.701,0.095,104,1
2783,-0.206,0.678,0.086,104,1
2784,-0.215,0.705,0.095,104,1
2785,-0.229,0.806,0.104,104,1
2786,-0.224,0.954,0.112,104,1
2787,-0.216,1.114,0.111,104,1
2788,-0.229,1.265,0.103,104,1
2789,-0.259,1.294,0.145,105,1
2790,-0.267,1.213,0.23,105,1
2791,-0.238,1.164,0.266,105,1
2792,-0.193,1.109,0.248,105,1
2793,-0.151,0.982,0.23,105,1
2794,-0.157,0.835,0.237,105,1
2795,-0.199,0.721,0.246,105,1
2796,-0.238,0.662,0.245,105,1
2797,-0.277,0.675,0.259,105,1
2798,-0.307,0.728,0.303,105,1
2799,-0.307,0.787,0.347,105,1
2800,-0.285,0.869,0.352,105,1
2801,-0.269,0.981,0.339,105,1
2802,-0.276,1.166,0.309,105,1
2803,-0.312,1.37,0.282,105,1
2804,-0.337,1.406,0.271,105,1
2805,-0.318,1.325,0.236,105,1
2806,-0.302,1.247,0.193,105,1
2807,-0.302,1.145,0.166,105,1
2808,-0.278,1.015,0.151,105,1
2809,-0.242,0.868,0.148,105,1
2810,-0.219,0.743,0.147,105,1
2811,-0.206,0.673,0.141,105,1
2812,-0.203,0.665,0.148,105,1
2813,-0.206,0.701,0.17,105,1
2814,-0.205,0.756,0.185,105,1
2815,-0.202,0.831,0.186,105,1
2816,-0.206,0.942,0.183,105,1
2817,-0.222,1.117,0.18,105,1
2818,-0.255,1.278,0.166,105,1
2819,-0.29,1.268,0.19,105,1
2820,-0.274,1.174,0.232,105,1
2821,-0.214,1.121,0.208,105,1
2822,-0.164,1.066,0.156,105,1
2823,-0.139,0.965,0.156,105,1
2824,-0.154,0.835,0.193,105,1
2825,-0.197,0.73,0.221,105,1
2826,-0.228,0.677,0.237,105,1
2827,-0.242,0.686,0.259,105,1
2828,-0.248,0.732,0.289,105,1
2829,-0.261,0.797,0.32,106,1
2830,-0.286,0.906,0.35,106,1
2831,-0.301,1.044,0.359,106,1
2832,-0.302,1.239,0.333,106,1
2833,-0.3,1.394,0.333,106,1
2834,-0.288,1.375,0.328,106,1
2835,-0.262,1.34,0.245,106,1
2836,-0.251,1.322,0.161,106,1
2837,-0.259,1.221,0.13,106,1
2838,-0.261,1.058,0.146,106,1
2839,-0.239,0.861,0.174,106,1
2840,-0.196,0.684,0.179,106,1
2841,-0.157,0.58,0.157,106,1
2842,-0.14,0.556,0.133,106,1
2843,-0.148,0.604,0.126,106,1
2844,-0.166,0.714,0.114,106,1
2845,-0.189,0.863,0.097,106,1
2846,-0.22,1.031,0.118,106,1
2847,-0.259,1.205,0.16,106,1
2848,-0.302,1.308,0.208,106,1
2849,-0.312,1.266,0.274,106,1
2850,-0.27,1.201,0.31,106,1
2851,-0.188,1.173,0.292,106,1
2852,-0.098,1.081,0.27,106,1
2853,-0.067,0.927,0.264,106,1
2854,-0.124,0.773,0.255,106,1
2855,-0.227,0.666,0.243,106,1
2856,-0.309,0.627,0.243,106,1
2857,-0.331,0.655,0.264,106,1
2858,-0.318,0.723,0.295,106,1
2859,-0.323,0.829,0.324,106,1
2860,-0.353,0.984,0.346,106,1
2861,-0.358,1.125,0.343,106,1
2862,-0.315,1.259,0.329,106,1
2863,-0.275,1.316,0.333,106,1
2864,-0.277,1.266,0.312,106,1
2865,-0.306,1.248,0.239,106,1
2866,-0.322,1.253,0.176,106,1
2867,-0.297,1.204,0.151,106,1
2868,-0.25,1.079,0.151,106,1
2869,-0.217,0.927,0.146,106,1
2870,-0.205,0.832,0.113,106,1
2871,-0.201,0.798,0.092,106,1
2872,-0.203,0.75,0.111,106,1
2873,-0.197,0.666,0.157,106,1
2874,-0.177,0.625,0.189,106,1
2875,-0.167,0.697,0.191,106,1
2876,-0.183,0.866,0.174,106,1
2877,-0.21,1.088,0.143,106,1
2878,-0.26,1.27,0.152,106,1
2879,-0.299,1.318,0.224,106,1
2880,-0.277,1.304,0.266,106,1
2881,-0.217,1.268,0.244,106,1
2882,-0.142,1.149,0.233,106,1
2883,-0.115,0.976,0.247,106,1
2884,-0.165,0.82,0.251,106,1
2885,-0.238,0.712,0.24,106,1
2886,-0.301,0.661,0.236,106,1
2887,-0.336,0.667,0.266,106,1
2888,-0.345,0.708,0.312,106,1
2889,-0.35,0.793,0.327,106,1
2890,-0.346,0.941,0.322,106,1
2891,-0.317,1.095,0.312,106,1
2892,-0.287,1.274,0.301,106,1
2893,-0.294,1.367,0.303,106,1
2894,-0.312,1.322,0.282,106,1
2895,-0.318,1.281,0.222,106,1
2896,-0.324,1.23,0.184,106,1
2897,-0.303,1.121,0.195,106,1
2898,-0.256,0.971,0.219,106,1
2899,-0.223,0.835,0.223,106,1
2900,-0.208,0.744,0.194,106,1
2901,-0.19,0.695,0.156,106,1
2902,-0.171,0.666,0.135,106,1
2903,-0.172,0.668,0.122,106,1
2904,-0.196,0.741,0.109,106,1
2905,-0.216,0.859,0.108,106,1
2906,-0.219,1.022,0.111,106,1
2907,-0.23,1.233,0.114,106,1
2908,-0.249,1.334,0.166,106,1
2909,-0.219,1.29,0.248,106,1
2910,-0.139,1.221,0.272,106,1
2911,-0.066,1.123,0.241,106,1
2912,-0.057,0.973,0.227,106,1
2913,-0.118,0.828,0.24,106,1
2914,-0.193,0.733,0.245,106,1
2915,-0.245,0.691,0.245,106,1
2916,-0.275,0.696,0.256,106,1
2917,-0.294,0.739,0.267,106,1
2918,-0.32,0.809,0.282,106,1
2919,-0.364,1.027,0.302,106,1
2920,-0.364,1.15,0.289,106,1
2921,-0.368,1.276,0.294,106,1
2922,-0.375,1.301,0.286,106,1
2923,-0.363,1.278,0.233,106,1
2924,-0.341,1.255,0.179,106,1
2925,-0.314,1.189,0.15,106,1
2926,-0.275,1.08,0.133,106,1
2927,-0.243,0.968,0.121,106,1
2928,-0.233,0.877,0.108,106,1
2929,-0.234,0.819,0.093,105,1
2930,-0.224,0.786,0.089,105,1
2931,-0.203,0.763,0.095,105,1
2932,-0.193,0.751,0.094,105,1
2933,-0.208,0.781,0.095,105,1
2934,-0.226,0.875,0.105,105,1
2935,-0.235,1.033,0.114,105,1
2936,-0.255,1.167,0.145,105,1
2937,-0.277,1.178,0.223,105,1
2938,-0.265,1.18,0.276,105,1
2939,-0.215,1.216,0.237,105,1
2940,-0.154,1.163,0.187,105,1
2941,-0.134,1.009,0.203,105,1
2942,-0.175,0.83,0.242,105,1
2943,-0.246,0.701,0.266,105,1
2944,-0.318,0.661,0.282,105,1
2945,-0.385,0.69,0.276,105,1
2946,-0.451,0.746,0.239,105,1
2947,-0.506,0.832,0.194,105,1
2948,-0.528,0.941,0.17,105,1
2949,-0.507,1.096,0.156,105,1
2950,-0.483,1.272,0.17,105,1
2951,-0.453,1.328,0.192,105,1
2952,-0.404,1.286,0.153,105,1
2953,-0.376,1.224,0.096,105,1
2954,-0.369,1.105,0.09,105,1
2955,-0.343,0.945,0.121,105,1
2956,-0.3,0.796,0.146,105,1
2957,-0.266,0.696,0.153,105,1
2958,-0.24,0.664,0.15,105,1
2959,-0.225,0.689,0.149,105,1
2960,-0.226,0.738,0.157,105,1
2961,-0.234,0.814,0.149,105,1
2962,-0.241,0.931,0.127,105,1
2963,-0.244,1.059,0.117,105,1
2964,-0.242,1.184,0.105,105,1
2965,-0.249,1.252,0.107,105,1
2966,-0.236,1.192,0.142,105,1
2967,-0.172,1.13,0.144,105,1
2968,-0.111,1.116,0.106,105,1
2969,-0.1,1.043,0.108,105,1
2970,-0.135,0.915,0.155,105,1
2971,-0.179,0.786,0.194,105,1
2972,-0.205,0.697,0.21,105,1
2973,-0.227,0.687,0.215,105,1
2974,-0.258,0.751,0.232,105,1
2975,-0.283,0.823,0.266,105,1
2976,-0.289,0.893,0.298,105,1
2977,-0.283,0.995,0.31,105,1
2978,-0.274,1.117,0.294,105,1
2979,-0.28,1.27,0.289,105,1
2980,-0.304,1.346,0.298,105,1
2981,-0.316,1.303,0.259,105,1
2982,-0.313,1.243,0.195,105,1
2983,-0.306,1.16,0.166,105,1
2984,-0.282,1.043,0.162,105,1
2985,-0.25,0.916,0.152,105,1
2986,-0.228,0.811,0.136,105,1
2987,-0.216,0.75,0.119,105,1
2988,-0.209,0.731,0.108,105,1
2989,-0.207,0.739,0.115,105,1
2990,-0.208,0.76,0.126,105,1
2991,-0.21,0.806,0.122,105,1
2992,-0.218,0.881,0.116,105,1
2993,-0.236,0.993,0.121,105,1
2994,-0.259,1.132,0.128,105,1
2995,-0.272,1.214,0.148,105,1
2996,-0.259,1.237,0.17,105,1
2997,-0.234,1.247,0.17,105,1
2998,-0.226,1.198,0.162,105,1
2999,-0.226,1.063,0.18,105,1
3000,-0.234,0.909,0.21,105,1
3001,-0.261,0.775,0.218,105,1
3002,-0.299,0.681,0.231,105,1
3003,-0.322,0.665,0.253,105,1
3004,-0.342,0.72,0.263,105,1
3005,-0.369,0.825,0.285,105,1
3006,-0.364,0.965,0.309,105,1
3007,-0.324,1.096,0.315,105,1
3008,-0.285,1.244,0.306,105,1
3009,-0.277,1.344,0.302,105,1
3010,-0.287,1.333,0.269,105,1
3011,-0.296,1.306,0.188,105,1
3012,-0.311,1.248,0.124,105,1
3013,-0.306,1.125,0.105,105,1
3014,-0.277,0.98,0.102,105,1
3015,-0.258,0.847,0.095,105,1
3016,-0.249,0.747,0.088,105,1
3017,-0.235,0.687,0.074,105,1
3018,-0.22,0.666,0.062,105,1
3019,-0.219,0.682,0.068,105,1
3020,-0.23,0.743,0.085,105,1
3021,-0.239,0.849,0.107,105,1
3022,-0.244,1,0.136,105,1
3023,-0.248,1.181,0.143,105,1
3024,-0.263,1.3,0.138,105,1
3025,-0.274,1.295,0.183,105,1
3026,-0.257,1.256,0.235,105,1
3027,-0.225,1.197,0.236,105,1
3028,-0.187,1.058,0.218,105,1
3029,-0.179,0.883,0.217,105,1
3030,-0.208,0.741,0.223,105,1
3031,-0.245,0.656,0.227,105,1
3032,-0.279,0.64,0.248,105,1
3033,-0.298,0.692,0.289,105,1
3034,-0.3,0.774,0.324,105,1
3035,-0.291,0.886,0.328,105,1
3036,-0.282,1.019,0.314,105,1
3037,-0.275,1.161,0.288,105,1
3038,-0.291,1.301,0.293,105,1
3039,-0.32,1.325,0.315,105,1
3040,-0.312,1.267,0.264,105,1
3041,-0.283,1.239,0.184,105,1
3042,-0.264,1.181,0.148,105,1
3043,-0.242,1.071,0.142,105,1
3044,-0.199,0.945,0.139,105,1
3045,-0.131,0.836,0.134,105,1
3046,-0.151,0.778,0.102,105,1
3047,-0.266,0.751,0.036,105,1
3048,-0.321,0.727,-0.003,105,1
3049,-0.327,0.717,-0.009,105,1
3050,-0.375,0.75,-0.024,105,1
3051,-0.348,0.83,-0.008,105,1
3052,-0.215,0.968,0.076,105,1
3053,-0.138,1.175,0.164,105,1
3054,-0.158,1.337,0.221,105,1
3055,-0.204,1.375,0.244,105,1
3056,-0.212,1.325,0.22,105,1
3057,-0.17,1.214,0.197,105,1
3058,-0.128,1.059,0.207,105,1
3059,-0.144,0.906,0.223,105,1
3060,-0.203,0.773,0.23,105,1
3061,-0.269,0.673,0.236,105,1
3062,-0.3,0.638,0.256,105,1
3063,-0.286,0.67,0.282,105,1
3064,-0.265,0.758,0.297,105,1
3065,-0.251,0.893,0.298,105,1
3066,-0.247,1.062,0.282,105,1
3067,-0.267,1.252,0.284,105,1
3068,-0.292,1.312,0.331,105,1
3069,-0.276,1.234,0.345,105,1
3070,-0.226,1.199,0.301,105,1
3071,-0.161,1.175,0.253,105,1
3072,-0.094,1.08,0.229,105,1
3073,-0.051,0.952,0.233,105,1
3074,-0.056,0.854,0.24,105,1
3075,-0.071,0.807,0.237,105,1
3076,-0.057,0.784,0.232,105,1
3077,-0.05,0.763,0.238,105,1
3078,-0.078,0.759,0.247,105,1
3079,-0.111,0.799,0.261,105,1
3080,-0.098,0.883,0.293,105,1
3081,-0.054,1.023,0.309,105,1
3082,-0.051,1.176,0.289,105,1
3083,-0.102,1.206,0.269,105,1
3084,-0.131,1.139,0.257,105,1
3085,-0.128,1.092,0.253,105,1
3086,-0.143,1.019,0.272,105,1
3087,-0.194,0.906,0.315,105,1
3088,-0.333,0.814,0.312,105,1
3089,-0.474,0.805,0.302,105,1
3090,-0.507,0.855,0.331,105,1
3091,-0.693,0.72,0.378,105,1
3092,-0.882,0.37,0.468,105,1
3093,-0.823,0.22,0.545,105,1
3094,-0.688,0.396,0.522,105,1
3095,-0.658,0.749,0.356,105,1
3096,-0.692,1.143,0.184,105,1
3097,-0.639,1.331,0.05,105,1
3098,-0.629,1.323,-0.053,105,1
3099,-0.757,1.396,-0.063,105,1
3100,-0.842,1.557,0.063,105,1
3101,-0.858,1.616,0.353,105,1
3102,-0.75,1.415,0.546,105,1
3103,-0.491,0.948,0.633,105,1
3104,-0.237,0.37,0.764,105,1
3105,0.019,-0.085,0.777,105,1
3106,0.126,-0.328,0.676,105,1
